,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,70858.0,70913.0,70117.0,70135.0,70118.0,70938.0,70844.0,SRR5827322_opa_1,0
1,1,-1,76375.0,76430.0,75616.0,75634.0,75617.0,76455.0,76361.0,SRR5827322_opa_2,0
2,1,1,1000705.0,1000780.0,1001488.0,1001506.0,1000680.0,1001505.0,1000794.0,SRR5827322_opa_3,1
3,1,-1,1078327.0,1078377.0,1077568.0,1077586.0,1077569.0,1078402.0,1078313.0,SRR5827322_opa_4,0
4,1,1,1119076.0,1119116.0,1119836.0,1119854.0,1119051.0,1119853.0,1119130.0,SRR5827322_opa_5,0
5,1,1,1176284.0,1176334.0,1177057.0,1177075.0,1176259.0,1177074.0,1176348.0,SRR5827322_opa_6,0
6,1,-1,1376329.0,1376539.0,1375588.0,1375606.0,1375589.0,1376563.0,1376315.0,SRR5827322_opa_7,0
7,1,1,1432303.0,1432373.0,1433096.0,1433114.0,1432278.0,1433113.0,1432387.0,SRR5827322_opa_8,0
8,1,1,1482286.0,1482336.0,1483017.0,1483035.0,1482263.0,1483034.0,1482350.0,SRR5827322_opa_9,1
9,1,1,1742029.0,1742084.0,1742825.0,1742843.0,1742004.0,1742842.0,1742098.0,SRR5827322_opa_10,0
10,1,1,1953178.0,1953238.0,1953949.0,1953967.0,1953154.0,1953966.0,1953252.0,SRR5827322_opa_11,0
