,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,70262.0,70317.0,69527.0,69545.0,69528.0,70342.0,70248.0,GCGS0373_opa_1,0
1,1,-1,499618.0,499693.0,498865.0,498883.0,498866.0,499718.0,499604.0,GCGS0373_opa_2,1
2,1,1,540386.0,540451.0,541168.0,541186.0,540361.0,541185.0,540465.0,GCGS0373_opa_3,0
3,1,-1,618027.0,618082.0,617289.0,617307.0,617290.0,618107.0,618013.0,GCGS0373_opa_4,0
4,1,1,1165264.0,1165342.0,1166059.0,1166077.0,1165239.0,1166076.0,1165356.0,GCGS0373_opa_5,1
5,1,-1,1365126.0,1365181.0,1364406.0,1364424.0,1364407.0,1365205.0,1365112.0,GCGS0373_opa_6,1
6,1,1,1418347.0,1418397.0,1419114.0,1419132.0,1418322.0,1419131.0,1418411.0,GCGS0373_opa_7,0
7,1,1,1467822.0,1467887.0,1468577.0,1468595.0,1467797.0,1468594.0,1467901.0,GCGS0373_opa_8,0
8,1,-1,1901809.0,1901889.0,1901053.0,1901071.0,1901054.0,1901913.0,1901795.0,GCGS0373_opa_9,0
9,1,-1,2109352.0,2109407.0,2108617.0,2108635.0,2108618.0,2109432.0,2109338.0,GCGS0373_opa_10,0
