,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP098470.2,-1,75825.0,75865.0,75102.0,75120.0,75103.0,75890.0,75811.0,10792_opa_1,0
1,NZ_CP098470.2,1,988840.0,988855.0,989587.0,989605.0,988814.0,989604.0,988869.0,10792_opa_2,0
2,NZ_CP098470.2,-1,1066831.0,1066901.0,1066102.0,1066120.0,1066103.0,1066926.0,1066817.0,10792_opa_3,0
3,NZ_CP098470.2,1,1096240.0,1096250.0,1096957.0,1096975.0,1096215.0,1096974.0,1096264.0,10792_opa_4,0
4,NZ_CP098470.2,1,1268987.0,1268997.0,1269708.0,1269726.0,1268962.0,1269725.0,1269011.0,10792_opa_5,0
5,NZ_CP098470.2,-1,1468444.0,1468474.0,1467691.0,1467709.0,1467692.0,1468498.0,1468430.0,10792_opa_6,0
6,NZ_CP098470.2,1,1521961.0,1522026.0,1522767.0,1522785.0,1521936.0,1522784.0,1522040.0,10792_opa_7,0
7,NZ_CP098470.2,1,1571469.0,1571519.0,1572260.0,1572278.0,1571444.0,1572277.0,1571533.0,10792_opa_8,0
8,NZ_CP098470.2,-1,1893856.0,1893921.0,1893106.0,1893124.0,1893107.0,1893945.0,1893842.0,10792_opa_9,0
9,NZ_CP098470.2,-1,2100774.0,2100854.0,2100015.0,2100033.0,2100016.0,2100879.0,2100760.0,10792_opa_10,0
