,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP034026.1,-1,69822.0,69857.0,69066.0,69084.0,69067.0,69882.0,69808.0,FQ20_opa_1,0
1,NZ_CP034026.1,-1,75458.0,75498.0,74732.0,74750.0,74733.0,75523.0,75444.0,FQ20_opa_2,0
2,NZ_CP034026.1,1,989974.0,990009.0,990720.0,990738.0,989949.0,990737.0,990023.0,FQ20_opa_3,0
3,NZ_CP034026.1,-1,1067555.0,1067610.0,1066829.0,1066847.0,1066830.0,1067635.0,1067541.0,FQ20_opa_4,0
4,NZ_CP034026.1,1,1108289.0,1108359.0,1109064.0,1109082.0,1108264.0,1109081.0,1108373.0,FQ20_opa_5,0
5,NZ_CP034026.1,1,1281383.0,1281453.0,1282167.0,1282185.0,1281360.0,1282184.0,1281467.0,FQ20_opa_6,0
6,NZ_CP034026.1,-1,1480894.0,1480969.0,1480147.0,1480165.0,1480148.0,1480993.0,1480880.0,FQ20_opa_7,0
7,NZ_CP034026.1,1,1534688.0,1534723.0,1535449.0,1535467.0,1534663.0,1535466.0,1534737.0,FQ20_opa_8,0
8,NZ_CP034026.1,1,1584146.0,1584191.0,1584920.0,1584938.0,1584121.0,1584937.0,1584205.0,FQ20_opa_9,1
9,NZ_CP034026.1,-1,1907107.0,1907187.0,1906357.0,1906375.0,1906358.0,1907211.0,1907093.0,FQ20_opa_10,0
10,NZ_CP034026.1,-1,2113179.0,2113214.0,2112433.0,2112451.0,2112434.0,2113239.0,2113162.0,FQ20_opa_11,0
