,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,69233.0,69253.0,68492.0,68510.0,68493.0,69278.0,69219.0,UMASS-DGI_26_opa_1,0
1,1,-1,75012.0,75032.0,74271.0,74289.0,74272.0,75057.0,74998.0,UMASS-DGI_26_opa_2,0
2,1,-1,80791.0,80841.0,80050.0,80068.0,80051.0,80866.0,80777.0,UMASS-DGI_26_opa_3,0
3,1,1,133200.0,133265.0,133991.0,134009.0,133176.0,134008.0,133279.0,UMASS-DGI_26_opa_4,0
4,1,-1,332787.0,332837.0,332064.0,332082.0,332065.0,332862.0,332773.0,UMASS-DGI_26_opa_5,0
5,1,-1,507001.0,507054.0,506269.0,506287.0,506270.0,507079.0,506987.0,UMASS-DGI_26_opa_6,0
6,1,1,547730.0,547770.0,548481.0,548499.0,547705.0,548498.0,547784.0,UMASS-DGI_26_opa_7,0
7,1,-1,625978.0,626028.0,625234.0,625252.0,625235.0,626054.0,625964.0,UMASS-DGI_26_opa_8,1
8,1,1,1539303.0,1539346.0,1540069.0,1540087.0,1539278.0,1540086.0,1539360.0,UMASS-DGI_26_opa_9,0
9,1,1,1588810.0,1588825.0,1589551.0,1589569.0,1588787.0,1589568.0,1588839.0,UMASS-DGI_26_opa_10,0
10,1,-1,1910949.0,1911009.0,1910193.0,1910211.0,1910194.0,1911033.0,1910935.0,UMASS-DGI_26_opa_11,0
