,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP020418.2,-1,73288.0,73353.0,72529.0,72547.0,72530.0,73378.0,73274.0,FDAARGOS_205_opa_1,0
1,NZ_CP020418.2,-1,78937.0,78977.0,78223.0,78241.0,78224.0,79002.0,78923.0,FDAARGOS_205_opa_2,0
2,NZ_CP020418.2,-1,574332.0,574387.0,573609.0,573627.0,573610.0,574412.0,574318.0,FDAARGOS_205_opa_3,0
3,NZ_CP020418.2,1,615082.0,615212.0,615947.0,615965.0,615057.0,615964.0,615226.0,FDAARGOS_205_opa_4,0
4,NZ_CP020418.2,-1,690706.0,690779.0,689974.0,689992.0,689975.0,690804.0,690692.0,FDAARGOS_205_opa_5,0
5,NZ_CP020418.2,1,1235863.0,1235930.0,1236647.0,1236665.0,1235838.0,1236664.0,1235944.0,FDAARGOS_205_opa_6,0
6,NZ_CP020418.2,-1,1434197.0,1434287.0,1433429.0,1433447.0,1433430.0,1434311.0,1434183.0,FDAARGOS_205_opa_7,0
7,NZ_CP020418.2,1,1488345.0,1488410.0,1489160.0,1489178.0,1488320.0,1489177.0,1488424.0,FDAARGOS_205_opa_8,0
8,NZ_CP020418.2,1,1538006.0,1538066.0,1538765.0,1538783.0,1537983.0,1538782.0,1538080.0,FDAARGOS_205_opa_9,0
9,NZ_CP020418.2,1,1796208.0,1796248.0,1796995.0,1797013.0,1796183.0,1797012.0,1796262.0,FDAARGOS_205_opa_10,0
10,NZ_CP020418.2,1,2007526.0,2007596.0,2008310.0,2008328.0,2007502.0,2008327.0,2007610.0,FDAARGOS_205_opa_11,1
