,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,68999.0,69039.0,68261.0,68279.0,68262.0,69064.0,68985.0,EEE034_opa_1,0
1,1,-1,74622.0,74667.0,73911.0,73929.0,73912.0,74692.0,74608.0,EEE034_opa_2,1
2,1,1,981815.0,981835.0,982546.0,982564.0,981789.0,982563.0,981849.0,EEE034_opa_3,1
3,1,-1,1057254.0,1057304.0,1056522.0,1056540.0,1056523.0,1057329.0,1057240.0,EEE034_opa_4,0
4,1,1,1097703.0,1097753.0,1098467.0,1098485.0,1097678.0,1098484.0,1097767.0,EEE034_opa_5,0
5,1,1,1272140.0,1272225.0,1272939.0,1272957.0,1272115.0,1272956.0,1272239.0,EEE034_opa_6,0
6,1,-1,1471212.0,1471257.0,1470474.0,1470492.0,1470475.0,1471281.0,1471198.0,EEE034_opa_7,0
7,1,1,1525066.0,1525146.0,1525860.0,1525878.0,1525041.0,1525877.0,1525160.0,EEE034_opa_8,0
8,1,-1,1847314.0,1847389.0,1846582.0,1846600.0,1846583.0,1847413.0,1847300.0,EEE034_opa_9,0
9,1,-1,2055822.0,2055847.0,2055093.0,2055111.0,2055094.0,2055870.0,2055808.0,EEE034_opa_10,0
10,1,-1,2105170.0,2105210.0,2104432.0,2104450.0,2104433.0,2105235.0,2105156.0,EEE034_opa_11,0
