,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP106826.1,-1,69604.0,69679.0,68848.0,68866.0,68849.0,69704.0,69590.0,9464_opa_1,1
1,NZ_CP106826.1,-1,75117.0,75182.0,74406.0,74424.0,74407.0,75207.0,75103.0,9464_opa_2,0
2,NZ_CP106826.1,-1,509516.0,509566.0,508778.0,508796.0,508779.0,509591.0,509502.0,9464_opa_3,0
3,NZ_CP106826.1,1,546385.0,546600.0,547293.0,547311.0,546360.0,547310.0,546614.0,9464_opa_4,0
4,NZ_CP106826.1,-1,624346.0,624369.0,623605.0,623623.0,623606.0,624394.0,624332.0,9464_opa_5,0
5,NZ_CP106826.1,1,1283721.0,1283766.0,1284474.0,1284492.0,1283696.0,1284491.0,1283780.0,9464_opa_6,1
6,NZ_CP106826.1,-1,1482152.0,1482192.0,1481435.0,1481453.0,1481436.0,1482216.0,1482138.0,9464_opa_7,1
7,NZ_CP106826.1,1,1535854.0,1535894.0,1536608.0,1536626.0,1535829.0,1536625.0,1535908.0,9464_opa_8,0
8,NZ_CP106826.1,1,1585434.0,1585459.0,1586188.0,1586206.0,1585409.0,1586205.0,1585473.0,9464_opa_9,0
9,NZ_CP106826.1,1,1797314.0,1797389.0,1798116.0,1798134.0,1797289.0,1798133.0,1797403.0,9464_opa_10,1
10,NZ_CP106826.1,1,2004582.0,2004627.0,2005350.0,2005368.0,2004558.0,2005367.0,2004641.0,9464_opa_11,0
