,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,70933.0,70973.0,70216.0,70234.0,70217.0,70998.0,70919.0,FFF007_opa_1,0
1,1,-1,76593.0,76648.0,75876.0,75894.0,75877.0,76673.0,76579.0,FFF007_opa_2,0
2,1,-1,499203.0,499218.0,498480.0,498498.0,498481.0,499243.0,499189.0,FFF007_opa_3,1
3,1,1,539616.0,539691.0,540405.0,540423.0,539591.0,540422.0,539705.0,FFF007_opa_4,1
4,1,-1,617693.0,617763.0,616976.0,616994.0,616977.0,617788.0,617679.0,FFF007_opa_5,0
5,1,1,1276908.0,1276958.0,1277654.0,1277672.0,1276883.0,1277671.0,1276972.0,FFF007_opa_6,0
6,1,-1,1476049.0,1476089.0,1475293.0,1475311.0,1475294.0,1476113.0,1476035.0,FFF007_opa_7,1
7,1,1,1530253.0,1530293.0,1531007.0,1531025.0,1530228.0,1531024.0,1530307.0,FFF007_opa_8,0
8,1,1,1579288.0,1579303.0,1580017.0,1580035.0,1579263.0,1580034.0,1579317.0,FFF007_opa_9,1
9,1,-1,1901432.0,1901537.0,1900679.0,1900697.0,1900680.0,1901561.0,1901418.0,FFF007_opa_10,0
10,1,-1,2107583.0,2107623.0,2106848.0,2106866.0,2106849.0,2107648.0,2107569.0,FFF007_opa_11,0
