,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP106821.1,-1,75465.0,75540.0,74742.0,74760.0,74743.0,75564.0,75451.0,10529_opa_1,0
1,NZ_CP106821.1,1,987749.0,987789.0,988521.0,988539.0,987723.0,988538.0,987803.0,10529_opa_2,0
2,NZ_CP106821.1,-1,1065602.0,1065667.0,1064869.0,1064887.0,1064870.0,1065692.0,1065588.0,10529_opa_3,0
3,NZ_CP106821.1,1,1100323.0,1100333.0,1101041.0,1101059.0,1100298.0,1101058.0,1100347.0,10529_opa_4,0
4,NZ_CP106821.1,1,1293812.0,1293852.0,1294563.0,1294581.0,1293787.0,1294580.0,1293866.0,10529_opa_5,0
5,NZ_CP106821.1,-1,1493259.0,1493304.0,1492500.0,1492518.0,1492501.0,1493328.0,1493245.0,10529_opa_6,0
6,NZ_CP106821.1,1,1546809.0,1546874.0,1547609.0,1547627.0,1546784.0,1547626.0,1546888.0,10529_opa_7,0
7,NZ_CP106821.1,1,1596316.0,1596326.0,1597067.0,1597085.0,1596291.0,1597084.0,1596340.0,10529_opa_8,0
8,NZ_CP106821.1,-1,1895507.0,1895562.0,1894753.0,1894771.0,1894754.0,1895586.0,1895494.0,10529_opa_9,0
9,NZ_CP106821.1,-1,2101043.0,2101108.0,2100296.0,2100314.0,2100297.0,2101133.0,2101029.0,10529_opa_10,0
