,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,72220.0,72290.0,71497.0,71515.0,71498.0,72315.0,72206.0,EEE015_opa_1,0
1,1,-1,77599.0,77634.0,76867.0,76885.0,76868.0,77659.0,77585.0,EEE015_opa_2,0
2,1,1,999457.0,999502.0,1000192.0,1000210.0,999432.0,1000209.0,999516.0,EEE015_opa_3,1
3,1,-1,1075218.0,1075423.0,1074480.0,1074498.0,1074481.0,1075448.0,1075204.0,EEE015_opa_4,0
4,1,1,1116121.0,1116161.0,1116893.0,1116911.0,1116096.0,1116910.0,1116175.0,EEE015_opa_5,0
5,1,1,1175382.0,1175427.0,1176138.0,1176156.0,1175357.0,1176155.0,1175441.0,EEE015_opa_6,1
6,1,-1,1373685.0,1373775.0,1372953.0,1372971.0,1372954.0,1373799.0,1373671.0,EEE015_opa_7,0
7,1,1,1428601.0,1428641.0,1429346.0,1429364.0,1428576.0,1429363.0,1428655.0,EEE015_opa_8,0
8,1,1,1478191.0,1478216.0,1478906.0,1478924.0,1478168.0,1478923.0,1478230.0,EEE015_opa_9,0
9,1,1,1733201.0,1733241.0,1733946.0,1733964.0,1733176.0,1733963.0,1733255.0,EEE015_opa_10,0
10,1,1,1939287.0,1939362.0,1940082.0,1940100.0,1939263.0,1940099.0,1939376.0,EEE015_opa_11,0
