,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP106777.1,-1,75271.0,75311.0,74518.0,74536.0,74519.0,75336.0,75257.0,10727_opa_1,0
1,NZ_CP106777.1,1,987677.0,987687.0,988395.0,988413.0,987651.0,988412.0,987701.0,10727_opa_2,0
2,NZ_CP106777.1,-1,1065671.0,1065706.0,1064942.0,1064960.0,1064943.0,1065731.0,1065657.0,10727_opa_3,0
3,NZ_CP106777.1,1,1100358.0,1100368.0,1101076.0,1101094.0,1100333.0,1101093.0,1100382.0,10727_opa_4,0
4,NZ_CP106777.1,1,1272450.0,1272515.0,1273226.0,1273244.0,1272425.0,1273243.0,1272529.0,10727_opa_5,0
5,NZ_CP106777.1,-1,1471696.0,1471711.0,1470943.0,1470961.0,1470944.0,1471735.0,1471682.0,10727_opa_6,0
6,NZ_CP106777.1,1,1525210.0,1525275.0,1526016.0,1526034.0,1525185.0,1526033.0,1525289.0,10727_opa_7,0
7,NZ_CP106777.1,1,1574718.0,1574728.0,1575463.0,1575481.0,1574693.0,1575480.0,1574742.0,10727_opa_8,0
8,NZ_CP106777.1,-1,1874198.0,1874248.0,1873448.0,1873466.0,1873449.0,1874272.0,1874184.0,10727_opa_9,0
9,NZ_CP106777.1,-1,2080527.0,2080567.0,2079774.0,2079792.0,2079775.0,2080592.0,2080513.0,10727_opa_10,0
