,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,69184.0,69234.0,68452.0,68470.0,68453.0,69259.0,69170.0,FFF044_opa_1,0
1,1,-1,74520.0,74570.0,73785.0,73803.0,73786.0,74595.0,74506.0,FFF044_opa_2,0
2,1,-1,498371.0,498471.0,497648.0,497666.0,497649.0,498496.0,498357.0,FFF044_opa_3,0
3,1,1,539130.0,539180.0,539915.0,539933.0,539105.0,539932.0,539194.0,FFF044_opa_4,0
4,1,-1,617038.0,617133.0,616330.0,616348.0,616331.0,617158.0,617024.0,FFF044_opa_5,0
5,1,1,1275920.0,1275965.0,1276691.0,1276709.0,1275895.0,1276708.0,1275979.0,FFF044_opa_6,1
6,1,-1,1472411.0,1472456.0,1471703.0,1471721.0,1471704.0,1472480.0,1472397.0,FFF044_opa_7,0
7,1,1,1526334.0,1526404.0,1527112.0,1527130.0,1526309.0,1527129.0,1526418.0,FFF044_opa_8,0
8,1,1,1575377.0,1575392.0,1576082.0,1576100.0,1575354.0,1576099.0,1575406.0,FFF044_opa_9,0
9,1,-1,1897490.0,1897525.0,1896737.0,1896755.0,1896738.0,1897549.0,1897476.0,FFF044_opa_10,0
10,1,-1,2105658.0,2105693.0,2104920.0,2104938.0,2104921.0,2105718.0,2105644.0,FFF044_opa_11,0
