,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP106805.1,-1,69508.0,69593.0,68758.0,68776.0,68759.0,69618.0,69494.0,10743_opa_1,0
1,NZ_CP106805.1,-1,75051.0,75106.0,74319.0,74337.0,74320.0,75131.0,75037.0,10743_opa_2,0
2,NZ_CP106805.1,1,128944.0,129014.0,129713.0,129731.0,128920.0,129730.0,129028.0,10743_opa_3,1
3,NZ_CP106805.1,-1,327407.0,327427.0,326676.0,326694.0,326677.0,327451.0,327393.0,10743_opa_4,0
4,NZ_CP106805.1,1,985478.0,985501.0,986224.0,986242.0,985453.0,986241.0,985515.0,10743_opa_5,0
5,NZ_CP106805.1,-1,1063282.0,1063317.0,1062535.0,1062553.0,1062536.0,1063342.0,1063268.0,10743_opa_6,0
6,NZ_CP106805.1,1,1100121.0,1100171.0,1100891.0,1100909.0,1100096.0,1100908.0,1100185.0,10743_opa_7,0
7,NZ_CP106805.1,1,1534671.0,1534681.0,1535413.0,1535431.0,1534646.0,1535430.0,1534695.0,10743_opa_8,0
8,NZ_CP106805.1,1,1584238.0,1584283.0,1585012.0,1585030.0,1584213.0,1585029.0,1584297.0,10743_opa_9,1
9,NZ_CP106805.1,1,1794775.0,1794823.0,1795532.0,1795550.0,1794750.0,1795549.0,1794837.0,10743_opa_10,1
10,NZ_CP106805.1,1,2003416.0,2003541.0,2004264.0,2004282.0,2003392.0,2004281.0,2003555.0,10743_opa_11,0
