,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,70339.0,70359.0,69604.0,69622.0,69605.0,70384.0,70325.0,EEE018_opa_1,0
1,1,-1,75792.0,75857.0,75033.0,75051.0,75034.0,75882.0,75778.0,EEE018_opa_2,0
2,1,1,985454.0,985489.0,986230.0,986248.0,985429.0,986247.0,985503.0,EEE018_opa_3,0
3,1,-1,1063131.0,1063196.0,1062372.0,1062390.0,1062373.0,1063221.0,1063117.0,EEE018_opa_4,0
4,1,1,1103888.0,1103928.0,1104669.0,1104687.0,1103863.0,1104686.0,1103942.0,EEE018_opa_5,0
5,1,1,1278077.0,1278147.0,1278852.0,1278870.0,1278052.0,1278869.0,1278161.0,EEE018_opa_6,0
6,1,-1,1478075.0,1478150.0,1477334.0,1477352.0,1477335.0,1478174.0,1478061.0,EEE018_opa_7,0
7,1,1,1532411.0,1532461.0,1533169.0,1533187.0,1532386.0,1533186.0,1532475.0,EEE018_opa_8,0
8,1,1,1581473.0,1581518.0,1582238.0,1582256.0,1581450.0,1582255.0,1581532.0,EEE018_opa_9,0
9,1,-1,1901505.0,1901580.0,1900770.0,1900788.0,1900771.0,1901604.0,1901491.0,EEE018_opa_10,0
10,1,-1,2108909.0,2108969.0,2108186.0,2108204.0,2108187.0,2108994.0,2108895.0,EEE018_opa_11,1
