,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,68668.0,68683.0,67936.0,67954.0,67937.0,68708.0,68654.0,GCGS0313_opa_1,1
1,1,-1,74395.0,74420.0,73660.0,73678.0,73661.0,74445.0,74381.0,GCGS0313_opa_2,0
2,1,1,984546.0,984591.0,985299.0,985317.0,984521.0,985316.0,984605.0,GCGS0313_opa_3,1
3,1,-1,1062527.0,1062602.0,1061795.0,1061813.0,1061796.0,1062625.0,1062513.0,GCGS0313_opa_4,0
4,1,1,1103292.0,1103347.0,1104061.0,1104079.0,1103267.0,1104078.0,1103361.0,GCGS0313_opa_5,0
5,1,1,1185641.0,1185691.0,1186408.0,1186426.0,1185618.0,1186425.0,1185705.0,GCGS0313_opa_6,1
6,1,-1,1496795.0,1496875.0,1496063.0,1496081.0,1496064.0,1496899.0,1496781.0,GCGS0313_opa_7,0
7,1,1,1550160.0,1550305.0,1551022.0,1551040.0,1550137.0,1551039.0,1550319.0,GCGS0313_opa_8,0
8,1,1,1600287.0,1600297.0,1601011.0,1601029.0,1600264.0,1601028.0,1600311.0,GCGS0313_opa_9,0
9,1,-1,1897036.0,1897101.0,1896289.0,1896307.0,1896290.0,1897125.0,1897022.0,GCGS0313_opa_10,0
10,1,-1,2103686.0,2103726.0,2102951.0,2102969.0,2102952.0,2103749.0,2103672.0,GCGS0313_opa_11,0
