,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP098546.2,-1,75043.0,75108.0,74284.0,74302.0,74285.0,75133.0,75029.0,9126_opa_1,0
1,NZ_CP098546.2,1,985827.0,985852.0,986584.0,986602.0,985801.0,986601.0,985866.0,9126_opa_2,0
2,NZ_CP098546.2,-1,1063672.0,1063727.0,1062949.0,1062967.0,1062950.0,1063752.0,1063658.0,9126_opa_3,0
3,NZ_CP098546.2,1,1104416.0,1104426.0,1105134.0,1105152.0,1104391.0,1105151.0,1104440.0,9126_opa_4,0
4,NZ_CP098546.2,1,1299987.0,1300012.0,1300723.0,1300741.0,1299962.0,1300740.0,1300026.0,9126_opa_5,0
5,NZ_CP098546.2,-1,1499191.0,1499251.0,1498429.0,1498447.0,1498430.0,1499275.0,1499177.0,9126_opa_6,0
6,NZ_CP098546.2,1,1552672.0,1552727.0,1553432.0,1553450.0,1552647.0,1553449.0,1552741.0,9126_opa_7,0
7,NZ_CP098546.2,1,1602133.0,1602143.0,1602884.0,1602902.0,1602108.0,1602901.0,1602157.0,9126_opa_8,0
8,NZ_CP098546.2,-1,1901598.0,1901663.0,1900848.0,1900866.0,1900849.0,1901687.0,1901584.0,9126_opa_9,0
9,NZ_CP098546.2,-1,2106608.0,2106653.0,2105860.0,2105878.0,2105861.0,2106678.0,2106594.0,9126_opa_10,1
