,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP098474.1,-1,69805.0,69830.0,69047.0,69065.0,69048.0,69855.0,69791.0,10239_opa_1,0
1,NZ_CP098474.1,-1,75260.0,75325.0,74534.0,74552.0,74535.0,75350.0,75246.0,10239_opa_2,0
2,NZ_CP098474.1,-1,510120.0,510160.0,509388.0,509406.0,509389.0,510185.0,510106.0,10239_opa_3,0
3,NZ_CP098474.1,1,546977.0,547042.0,547735.0,547753.0,546952.0,547752.0,547056.0,10239_opa_4,0
4,NZ_CP098474.1,-1,624802.0,624835.0,624061.0,624079.0,624062.0,624860.0,624788.0,10239_opa_5,1
5,NZ_CP098474.1,1,1282363.0,1282398.0,1283106.0,1283124.0,1282338.0,1283123.0,1282412.0,10239_opa_6,0
6,NZ_CP098474.1,-1,1480810.0,1480855.0,1480093.0,1480111.0,1480094.0,1480879.0,1480796.0,10239_opa_7,0
7,NZ_CP098474.1,1,1534502.0,1534557.0,1535295.0,1535313.0,1534477.0,1535312.0,1534571.0,10239_opa_8,0
8,NZ_CP098474.1,1,1584068.0,1584123.0,1584852.0,1584870.0,1584043.0,1584869.0,1584137.0,10239_opa_9,0
9,NZ_CP098474.1,1,1795166.0,1795231.0,1795954.0,1795972.0,1795141.0,1795971.0,1795245.0,10239_opa_10,0
10,NZ_CP098474.1,1,2000052.0,2000117.0,2000840.0,2000858.0,2000028.0,2000857.0,2000131.0,10239_opa_11,0
