,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP106801.1,-1,69493.0,69543.0,68759.0,68777.0,68760.0,69568.0,69479.0,10744_opa_1,0
1,NZ_CP106801.1,-1,75139.0,75193.0,74392.0,74410.0,74393.0,75218.0,75125.0,10744_opa_2,1
2,NZ_CP106801.1,-1,509522.0,509607.0,508784.0,508802.0,508785.0,509632.0,509508.0,10744_opa_3,0
3,NZ_CP106801.1,1,546426.0,546501.0,547191.0,547209.0,546401.0,547208.0,546515.0,10744_opa_4,1
4,NZ_CP106801.1,-1,624241.0,624264.0,623500.0,623518.0,623501.0,624289.0,624227.0,10744_opa_5,0
5,NZ_CP106801.1,1,1284139.0,1284207.0,1284921.0,1284939.0,1284115.0,1284938.0,1284221.0,10744_opa_6,0
6,NZ_CP106801.1,-1,1482601.0,1482671.0,1481884.0,1481902.0,1481885.0,1482695.0,1482587.0,10744_opa_7,1
7,NZ_CP106801.1,1,1536307.0,1536357.0,1537080.0,1537098.0,1536282.0,1537097.0,1536371.0,10744_opa_8,0
8,NZ_CP106801.1,1,1585906.0,1585922.0,1586651.0,1586669.0,1585881.0,1586668.0,1585936.0,10744_opa_9,0
9,NZ_CP106801.1,1,1796425.0,1796470.0,1797186.0,1797204.0,1796400.0,1797203.0,1796484.0,10744_opa_10,1
10,NZ_CP106801.1,1,2005064.0,2005134.0,2005866.0,2005884.0,2005040.0,2005883.0,2005148.0,10744_opa_11,1
