,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,70459.0,70524.0,69736.0,69754.0,69737.0,70549.0,70445.0,GCGS0245_opa_1,0
1,1,-1,75817.0,75837.0,75073.0,75091.0,75074.0,75862.0,75803.0,GCGS0245_opa_2,0
2,1,1,923565.0,923645.0,924356.0,924374.0,923539.0,924373.0,923659.0,GCGS0245_opa_3,1
3,1,-1,999081.0,999251.0,998337.0,998355.0,998338.0,999276.0,999067.0,GCGS0245_opa_4,0
4,1,1,1039692.0,1039772.0,1040486.0,1040504.0,1039667.0,1040503.0,1039786.0,GCGS0245_opa_5,0
5,1,1,1100650.0,1100730.0,1101436.0,1101454.0,1100625.0,1101453.0,1100745.0,GCGS0245_opa_6,1
6,1,-1,1295171.0,1295236.0,1294427.0,1294445.0,1294428.0,1295260.0,1295157.0,GCGS0245_opa_7,0
7,1,1,1348548.0,1348593.0,1349298.0,1349316.0,1348523.0,1349315.0,1348607.0,GCGS0245_opa_8,1
8,1,-1,1671078.0,1671158.0,1670355.0,1670373.0,1670356.0,1671182.0,1671064.0,GCGS0245_opa_9,0
9,1,-1,1879240.0,1879280.0,1878514.0,1878532.0,1878515.0,1879304.0,1879226.0,GCGS0245_opa_10,1
10,1,-1,1928457.0,1928552.0,1927725.0,1927743.0,1927726.0,1928577.0,1928443.0,GCGS0245_opa_11,0
