,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,70893.0,70938.0,70140.0,70158.0,70141.0,70963.0,70879.0,GCGS0339_opa_1,1
1,1,-1,76854.0,76909.0,76134.0,76152.0,76135.0,76934.0,76840.0,GCGS0339_opa_2,0
2,1,1,1001352.0,1001407.0,1002118.0,1002136.0,1001327.0,1002135.0,1001421.0,GCGS0339_opa_3,0
3,1,-1,1078979.0,1079034.0,1078241.0,1078259.0,1078242.0,1079059.0,1078965.0,GCGS0339_opa_4,0
4,1,1,1119685.0,1119750.0,1120461.0,1120479.0,1119660.0,1120478.0,1119764.0,GCGS0339_opa_5,0
5,1,1,1179757.0,1179842.0,1180559.0,1180577.0,1179732.0,1180576.0,1179856.0,GCGS0339_opa_6,0
6,1,-1,1378197.0,1378242.0,1377474.0,1377492.0,1377475.0,1378266.0,1378183.0,GCGS0339_opa_7,0
7,1,1,1433665.0,1433745.0,1434462.0,1434480.0,1433640.0,1434479.0,1433759.0,GCGS0339_opa_8,0
8,1,1,1483170.0,1483210.0,1483891.0,1483909.0,1483147.0,1483908.0,1483224.0,GCGS0339_opa_9,0
9,1,1,1737765.0,1737845.0,1738562.0,1738580.0,1737740.0,1738579.0,1737859.0,GCGS0339_opa_10,0
10,1,1,1949472.0,1949532.0,1950276.0,1950294.0,1949448.0,1950293.0,1949546.0,GCGS0339_opa_11,0
