,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,75303.0,75368.0,74571.0,74589.0,74572.0,75393.0,75289.0,UMASS-DGI_36_opa_1,0
1,1,1,988917.0,988952.0,989657.0,989675.0,988891.0,989674.0,988966.0,UMASS-DGI_36_opa_2,1
2,1,-1,1066913.0,1066968.0,1066184.0,1066202.0,1066185.0,1066993.0,1066899.0,UMASS-DGI_36_opa_3,0
3,1,1,1107656.0,1107666.0,1108371.0,1108389.0,1107631.0,1108388.0,1107680.0,UMASS-DGI_36_opa_4,0
4,1,1,1280391.0,1280431.0,1281142.0,1281160.0,1280366.0,1281159.0,1280445.0,UMASS-DGI_36_opa_5,0
5,1,-1,1479859.0,1479939.0,1479100.0,1479118.0,1479101.0,1479963.0,1479845.0,UMASS-DGI_36_opa_6,0
6,1,1,1533725.0,1533780.0,1534488.0,1534506.0,1533700.0,1534505.0,1533794.0,UMASS-DGI_36_opa_7,0
7,1,1,1583218.0,1583258.0,1583951.0,1583969.0,1583193.0,1583968.0,1583272.0,UMASS-DGI_36_opa_8,0
8,1,-1,1906045.0,1906120.0,1905295.0,1905313.0,1905296.0,1906144.0,1906031.0,UMASS-DGI_36_opa_9,0
9,1,-1,2114946.0,2114996.0,2114187.0,2114205.0,2114188.0,2115021.0,2114932.0,UMASS-DGI_36_opa_10,0
