,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP098505.2,-1,70244.0,70294.0,69494.0,69512.0,69495.0,70319.0,70230.0,10536_opa_1,0
1,NZ_CP098505.2,-1,75585.0,75625.0,74847.0,74865.0,74848.0,75650.0,75571.0,10536_opa_2,0
2,NZ_CP098505.2,-1,568406.0,568416.0,567650.0,567668.0,567651.0,568441.0,568392.0,10536_opa_3,0
3,NZ_CP098505.2,1,609108.0,609188.0,609905.0,609923.0,609083.0,609922.0,609202.0,10536_opa_4,0
4,NZ_CP098505.2,-1,686982.0,687032.0,686220.0,686238.0,686221.0,687057.0,686968.0,10536_opa_5,0
5,NZ_CP098505.2,1,1232993.0,1233043.0,1233787.0,1233805.0,1232968.0,1233804.0,1233057.0,10536_opa_6,0
6,NZ_CP098505.2,-1,1431962.0,1432037.0,1431239.0,1431257.0,1431240.0,1432061.0,1431948.0,10536_opa_7,0
7,NZ_CP098505.2,1,1487625.0,1487665.0,1488403.0,1488421.0,1487600.0,1488420.0,1487679.0,10536_opa_8,0
8,NZ_CP098505.2,1,1537112.0,1537142.0,1537889.0,1537907.0,1537089.0,1537906.0,1537156.0,10536_opa_9,0
9,NZ_CP098505.2,1,1791936.0,1791986.0,1792724.0,1792742.0,1791911.0,1792741.0,1792000.0,10536_opa_10,0
10,NZ_CP098505.2,1,2003641.0,2003716.0,2004451.0,2004469.0,2003617.0,2004468.0,2003730.0,10536_opa_11,0
