,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP034022.1,-1,71041.0,71076.0,70321.0,70339.0,70322.0,71101.0,71027.0,FQ36_opa_1,0
1,NZ_CP034022.1,-1,76517.0,76557.0,75779.0,75797.0,75780.0,76582.0,76503.0,FQ36_opa_2,0
2,NZ_CP034022.1,-1,499674.0,499739.0,498956.0,498974.0,498957.0,499764.0,499660.0,FQ36_opa_3,0
3,NZ_CP034022.1,1,540435.0,540500.0,541217.0,541235.0,540410.0,541234.0,540514.0,FQ36_opa_4,0
4,NZ_CP034022.1,-1,618044.0,618094.0,617315.0,617333.0,617316.0,618119.0,618030.0,FQ36_opa_5,0
5,NZ_CP034022.1,1,1276533.0,1276588.0,1277296.0,1277314.0,1276508.0,1277313.0,1276602.0,FQ36_opa_6,0
6,NZ_CP034022.1,-1,1476256.0,1476301.0,1475509.0,1475527.0,1475510.0,1476325.0,1476242.0,FQ36_opa_7,0
7,NZ_CP034022.1,1,1530970.0,1531035.0,1531752.0,1531770.0,1530945.0,1531769.0,1531049.0,FQ36_opa_8,0
8,NZ_CP034022.1,1,1580458.0,1580473.0,1581169.0,1581187.0,1580435.0,1581186.0,1580487.0,FQ36_opa_9,0
9,NZ_CP034022.1,-1,1902502.0,1902572.0,1901755.0,1901773.0,1901756.0,1902596.0,1902488.0,FQ36_opa_10,1
10,NZ_CP034022.1,-1,2108752.0,2108792.0,2108017.0,2108035.0,2108018.0,2108817.0,2108738.0,FQ36_opa_11,0
