,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP048908.1,-1,70601.0,70681.0,69863.0,69881.0,69864.0,70706.0,70587.0,SRRSH203_opa_1,0
1,NZ_CP048908.1,-1,76118.0,76198.0,75383.0,75401.0,75384.0,76223.0,76104.0,SRRSH203_opa_2,0
2,NZ_CP048908.1,1,984559.0,984594.0,985299.0,985317.0,984534.0,985316.0,984608.0,SRRSH203_opa_3,0
3,NZ_CP048908.1,-1,1059957.0,1060007.0,1059237.0,1059255.0,1059238.0,1060032.0,1059943.0,SRRSH203_opa_4,0
4,NZ_CP048908.1,1,1100401.0,1100426.0,1101131.0,1101149.0,1100376.0,1101148.0,1100440.0,SRRSH203_opa_5,0
5,NZ_CP048908.1,1,1270093.0,1270118.0,1270829.0,1270847.0,1270068.0,1270846.0,1270132.0,SRRSH203_opa_6,0
6,NZ_CP048908.1,-1,1469790.0,1469825.0,1469052.0,1469070.0,1469053.0,1469849.0,1469776.0,SRRSH203_opa_7,0
7,NZ_CP048908.1,1,1523511.0,1523561.0,1524266.0,1524284.0,1523486.0,1524283.0,1523575.0,SRRSH203_opa_8,0
8,NZ_CP048908.1,1,1572975.0,1573000.0,1573723.0,1573741.0,1572952.0,1573740.0,1573014.0,SRRSH203_opa_9,0
9,NZ_CP048908.1,-1,1891950.0,1892000.0,1891191.0,1891209.0,1891192.0,1892024.0,1891936.0,SRRSH203_opa_10,0
10,NZ_CP048908.1,-1,2099432.0,2099457.0,2098709.0,2098727.0,2098710.0,2099482.0,2099418.0,SRRSH203_opa_11,0
