,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP034020.1,-1,70275.0,70360.0,69543.0,69561.0,69544.0,70385.0,70261.0,FQ48_opa_1,0
1,NZ_CP034020.1,-1,76482.0,76518.0,75801.0,75819.0,75802.0,76544.0,76468.0,FQ48_opa_2,0
2,NZ_CP034020.1,-1,299720.0,299755.0,298991.0,299009.0,298992.0,299780.0,299706.0,FQ48_opa_3,0
3,NZ_CP034020.1,-1,349176.0,349221.0,348441.0,348459.0,348442.0,349245.0,349162.0,FQ48_opa_4,0
4,NZ_CP034020.1,1,404698.0,404783.0,405488.0,405506.0,404674.0,405505.0,404797.0,FQ48_opa_5,1
5,NZ_CP034020.1,-1,603719.0,603769.0,602951.0,602969.0,602952.0,603794.0,603705.0,FQ48_opa_6,0
6,NZ_CP034020.1,-1,663785.0,663835.0,663071.0,663089.0,663072.0,663858.0,663771.0,FQ48_opa_7,1
7,NZ_CP034020.1,1,704489.0,704559.0,705279.0,705297.0,704464.0,705296.0,704573.0,FQ48_opa_8,0
8,NZ_CP034020.1,-1,782614.0,782654.0,781846.0,781864.0,781847.0,782679.0,782600.0,FQ48_opa_9,0
9,NZ_CP034020.1,1,2006315.0,2006380.0,2007103.0,2007121.0,2006291.0,2007120.0,2006394.0,FQ48_opa_10,0
