,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,70590.0,70658.0,69853.0,69871.0,69854.0,70683.0,70576.0,HHH030_opa_1,0
1,1,-1,76477.0,76519.0,75740.0,75758.0,75741.0,76544.0,76463.0,HHH030_opa_2,1
2,1,-1,629272.0,629312.0,628513.0,628531.0,628514.0,629337.0,629258.0,HHH030_opa_3,0
3,1,-1,690834.0,690884.0,690076.0,690094.0,690077.0,690909.0,690820.0,HHH030_opa_4,0
4,1,1,731749.0,731819.0,732558.0,732576.0,731724.0,732575.0,731833.0,HHH030_opa_5,0
5,1,-1,809803.0,809828.0,809045.0,809063.0,809046.0,809853.0,809789.0,HHH030_opa_6,0
6,1,-1,1440046.0,1440111.0,1439301.0,1439319.0,1439302.0,1440133.0,1440032.0,HHH030_opa_7,0
7,1,1,1495908.0,1495958.0,1496699.0,1496717.0,1495883.0,1496716.0,1495972.0,HHH030_opa_8,0
8,1,1,1545396.0,1545406.0,1546135.0,1546153.0,1545373.0,1546152.0,1545420.0,HHH030_opa_9,0
9,1,1,1799532.0,1799566.0,1799691.0,1799709.0,1799493.0,1799708.0,,,
10,1,1,2011498.0,2011558.0,2012272.0,2012290.0,2011474.0,2012289.0,2011572.0,HHH030_opa_10,0
