,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,72531.0,72616.0,71808.0,71826.0,71809.0,72641.0,72517.0,DDD029_opa_1,0
1,1,-1,77924.0,77959.0,77192.0,77210.0,77193.0,77984.0,77910.0,DDD029_opa_2,0
2,1,-1,99811.0,99866.0,99067.0,99085.0,99068.0,99891.0,99797.0,DDD029_opa_3,0
3,1,1,154561.0,154616.0,155342.0,155360.0,154537.0,155359.0,154630.0,DDD029_opa_4,1
4,1,-1,352886.0,352921.0,352157.0,352175.0,352158.0,352946.0,352872.0,DDD029_opa_5,0
5,1,1,842912.0,842977.0,843679.0,843697.0,842887.0,843696.0,842991.0,DDD029_opa_6,0
6,1,-1,918726.0,918776.0,917982.0,918000.0,917983.0,918801.0,918712.0,DDD029_opa_7,0
7,1,1,959474.0,959511.0,960225.0,960243.0,959449.0,960242.0,959525.0,DDD029_opa_8,0
8,1,1,1453026.0,1453076.0,1453790.0,1453808.0,1453001.0,1453807.0,1453090.0,DDD029_opa_9,0
9,1,1,1502493.0,1502535.0,1503231.0,1503249.0,1502468.0,1503248.0,1502549.0,DDD029_opa_10,1
10,1,1,1978039.0,1978099.0,1978807.0,1978825.0,1978015.0,1978824.0,1978113.0,DDD029_opa_11,0
