,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,69614.0,69649.0,68881.0,68899.0,68882.0,69674.0,69600.0,DDD046_opa_1,0
1,1,-1,75130.0,75165.0,74383.0,74401.0,74384.0,75190.0,75116.0,DDD046_opa_2,0
2,1,-1,571304.0,571344.0,570569.0,570587.0,570570.0,571369.0,571290.0,DDD046_opa_3,0
3,1,1,612047.0,612127.0,612842.0,612860.0,612022.0,612859.0,612141.0,DDD046_opa_4,0
4,1,-1,690326.0,690361.0,689612.0,689630.0,689613.0,690386.0,690312.0,DDD046_opa_5,0
5,1,1,1302538.0,1302608.0,1303304.0,1303322.0,1302513.0,1303321.0,1302622.0,DDD046_opa_6,0
6,1,-1,1501595.0,1501645.0,1500836.0,1500854.0,1500837.0,1501669.0,1501581.0,DDD046_opa_7,0
7,1,1,1555710.0,1555755.0,1556484.0,1556502.0,1555685.0,1556501.0,1555769.0,DDD046_opa_8,1
8,1,1,1605365.0,1605395.0,1606136.0,1606154.0,1605342.0,1606153.0,1605409.0,DDD046_opa_9,0
9,1,1,1837907.0,1837952.0,1838681.0,1838699.0,1837882.0,1838698.0,1837966.0,DDD046_opa_10,1
10,1,1,2043020.0,2043070.0,2043787.0,2043805.0,2042996.0,2043804.0,2043084.0,DDD046_opa_11,0
