,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP119140.1,-1,70517.0,70552.0,69779.0,69797.0,69780.0,70577.0,70503.0,2022NG-0076_opa_1,0
1,NZ_CP119140.1,-1,75955.0,75985.0,75256.0,75274.0,75257.0,76008.0,75941.0,2022NG-0076_opa_2,0
2,NZ_CP119140.1,1,999185.0,999205.0,999912.0,999930.0,999160.0,999929.0,999219.0,2022NG-0076_opa_3,0
3,NZ_CP119140.1,-1,1076713.0,1076733.0,1075963.0,1075981.0,1075964.0,1076758.0,1076699.0,2022NG-0076_opa_4,0
4,NZ_CP119140.1,1,1116401.0,1116441.0,1117161.0,1117179.0,1116376.0,1117178.0,1116455.0,2022NG-0076_opa_5,0
5,NZ_CP119140.1,1,1173757.0,1173807.0,1174521.0,1174539.0,1173732.0,1174538.0,1173821.0,2022NG-0076_opa_6,0
6,NZ_CP119140.1,-1,1373706.0,1373741.0,1372965.0,1372983.0,1372966.0,1373765.0,1373692.0,2022NG-0076_opa_7,0
7,NZ_CP119140.1,1,1426485.0,1426535.0,1427267.0,1427285.0,1426460.0,1427284.0,1426549.0,2022NG-0076_opa_8,0
8,NZ_CP119140.1,1,1476461.0,1476511.0,1477192.0,1477210.0,1476438.0,1477209.0,1476525.0,2022NG-0076_opa_9,1
9,NZ_CP119140.1,1,1732820.0,1732855.0,1733574.0,1733592.0,1732795.0,1733591.0,1732869.0,2022NG-0076_opa_10,0
10,NZ_CP119140.1,1,1944527.0,1944562.0,1945273.0,1945291.0,1944503.0,1945290.0,1944576.0,2022NG-0076_opa_11,0
