,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,70946.0,70971.0,70208.0,70226.0,70209.0,70996.0,70932.0,GCGS0306_opa_1,0
1,1,-1,76405.0,76460.0,75676.0,75694.0,75677.0,76485.0,76391.0,GCGS0306_opa_2,0
2,1,-1,565905.0,565970.0,565164.0,565182.0,565165.0,565995.0,565891.0,GCGS0306_opa_3,0
3,1,1,605205.0,605255.0,605975.0,605993.0,605180.0,605992.0,605269.0,GCGS0306_opa_4,0
4,1,-1,683031.0,683071.0,682311.0,682329.0,682312.0,683096.0,683017.0,GCGS0306_opa_5,0
5,1,1,1169065.0,1169110.0,1169791.0,1169809.0,1169040.0,1169808.0,1169124.0,GCGS0306_opa_6,1
6,1,-1,1368908.0,1368938.0,1368170.0,1368188.0,1368171.0,1368962.0,1368894.0,GCGS0306_opa_7,0
7,1,1,1421988.0,1422028.0,1422730.0,1422748.0,1421963.0,1422747.0,1422042.0,GCGS0306_opa_8,0
8,1,1,1472129.0,1472174.0,1472855.0,1472873.0,1472104.0,1472872.0,1472188.0,GCGS0306_opa_9,1
9,1,1,1731631.0,1731671.0,1732373.0,1732391.0,1731606.0,1732390.0,1731685.0,GCGS0306_opa_10,0
10,1,1,1936010.0,1936060.0,1936780.0,1936798.0,1935986.0,1936797.0,1936074.0,GCGS0306_opa_11,0
