,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,69997.0,70085.0,69265.0,69283.0,69266.0,70110.0,69983.0,FFF047_opa_1,0
1,1,-1,499813.0,499883.0,499084.0,499102.0,499085.0,499908.0,499799.0,FFF047_opa_2,0
2,1,1,540575.0,540615.0,541359.0,541377.0,540550.0,541376.0,540629.0,FFF047_opa_3,0
3,1,-1,618907.0,618967.0,618190.0,618208.0,618191.0,618992.0,618893.0,FFF047_opa_4,1
4,1,1,1277534.0,1277587.0,1278304.0,1278322.0,1277509.0,1278321.0,1277601.0,FFF047_opa_5,0
5,1,-1,1477555.0,1477600.0,1476823.0,1476841.0,1476824.0,1477624.0,1477541.0,FFF047_opa_6,0
6,1,1,1530643.0,1530683.0,1531427.0,1531445.0,1530618.0,1531444.0,1530697.0,FFF047_opa_7,0
7,1,1,1580156.0,1580166.0,1580863.0,1580881.0,1580133.0,1580880.0,1580180.0,FFF047_opa_8,0
8,1,-1,1944189.0,1944259.0,1943451.0,1943469.0,1943452.0,1944283.0,1944175.0,FFF047_opa_9,1
9,1,-1,2148956.0,2148996.0,2148194.0,2148212.0,2148195.0,2149021.0,2148942.0,FFF047_opa_10,0
