,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,70930.0,70985.0,70186.0,70204.0,70187.0,71010.0,70916.0,CCC015_opa_1,0
1,1,-1,77028.0,77068.0,76287.0,76305.0,76288.0,77093.0,77014.0,CCC015_opa_2,0
2,1,-1,572175.0,572230.0,571443.0,571461.0,571444.0,572255.0,572161.0,CCC015_opa_3,0
3,1,1,612932.0,612989.0,613694.0,613712.0,612907.0,613711.0,613003.0,CCC015_opa_4,1
4,1,-1,690804.0,690859.0,690084.0,690102.0,690085.0,690884.0,690790.0,CCC015_opa_5,0
5,1,1,1178063.0,1178100.0,1178793.0,1178811.0,1178038.0,1178810.0,1178114.0,CCC015_opa_6,0
6,1,-1,1377968.0,1378018.0,1377209.0,1377227.0,1377210.0,1378042.0,1377954.0,CCC015_opa_7,0
7,1,1,1432918.0,1432955.0,1433669.0,1433687.0,1432893.0,1433686.0,1432969.0,CCC015_opa_8,0
8,1,1,1482380.0,1482400.0,1483123.0,1483141.0,1482355.0,1483140.0,1482414.0,CCC015_opa_9,0
9,1,1,1741369.0,1741406.0,1742118.0,1742136.0,1741344.0,1742135.0,1741420.0,CCC015_opa_10,0
10,1,1,1954462.0,1954557.0,1955265.0,1955283.0,1954438.0,1955282.0,1954571.0,CCC015_opa_11,0
