,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP107266.1,-1,71256.0,71291.0,70524.0,70542.0,70525.0,71316.0,71242.0,9112_opa_1,0
1,NZ_CP107266.1,-1,76591.0,76631.0,75841.0,75859.0,75842.0,76656.0,76577.0,9112_opa_2,0
2,NZ_CP107266.1,-1,569610.0,569670.0,568854.0,568872.0,568855.0,569695.0,569596.0,9112_opa_3,1
3,NZ_CP107266.1,1,610372.0,610407.0,611121.0,611139.0,610347.0,611138.0,610421.0,9112_opa_4,0
4,NZ_CP107266.1,-1,687947.0,687967.0,687227.0,687245.0,687228.0,687992.0,687933.0,9112_opa_5,0
5,NZ_CP107266.1,1,1235296.0,1235356.0,1236058.0,1236076.0,1235271.0,1236075.0,1235370.0,9112_opa_6,1
6,NZ_CP107266.1,-1,1434240.0,1434260.0,1433517.0,1433535.0,1433518.0,1434284.0,1434226.0,9112_opa_7,0
7,NZ_CP107266.1,1,1489563.0,1489598.0,1490312.0,1490330.0,1489538.0,1490329.0,1489612.0,9112_opa_8,0
8,NZ_CP107266.1,1,1539019.0,1539069.0,1539765.0,1539783.0,1538996.0,1539782.0,1539083.0,9112_opa_9,1
9,NZ_CP107266.1,1,1795553.0,1795588.0,1796300.0,1796318.0,1795528.0,1796317.0,1795602.0,9112_opa_10,0
10,NZ_CP107266.1,1,2006819.0,2006874.0,2007603.0,2007621.0,2006795.0,2007620.0,2006888.0,9112_opa_11,1
