,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,71105.0,71145.0,70376.0,70394.0,70377.0,71170.0,71091.0,CCC048_opa_1,0
1,1,-1,76741.0,76791.0,76027.0,76045.0,76028.0,76816.0,76727.0,CCC048_opa_2,0
2,1,-1,627120.0,627155.0,626373.0,626391.0,626374.0,627180.0,627106.0,CCC048_opa_3,0
3,1,-1,688952.0,688972.0,688229.0,688247.0,688230.0,688997.0,688938.0,CCC048_opa_4,0
4,1,1,729374.0,729399.0,730122.0,730140.0,729349.0,730139.0,729413.0,CCC048_opa_5,0
5,1,-1,807374.0,807394.0,806648.0,806666.0,806649.0,807419.0,807360.0,CCC048_opa_6,0
6,1,-1,1381862.0,1381902.0,1381121.0,1381139.0,1381122.0,1381926.0,1381848.0,CCC048_opa_7,1
7,1,1,1436841.0,1436876.0,1437590.0,1437608.0,1436816.0,1437607.0,1436890.0,CCC048_opa_8,0
8,1,1,1485863.0,1485893.0,1486616.0,1486634.0,1485840.0,1486633.0,1485907.0,CCC048_opa_9,0
9,1,1,1740295.0,1740330.0,1741059.0,1741077.0,1740270.0,1741076.0,1740344.0,CCC048_opa_10,0
10,1,1,1952906.0,1953016.0,1953730.0,1953748.0,1952882.0,1953747.0,1953030.0,CCC048_opa_11,0
