,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,69502.0,69542.0,68758.0,68776.0,68759.0,69567.0,69488.0,CCC017_opa_1,0
1,1,-1,75585.0,75625.0,74844.0,74862.0,74845.0,75650.0,75571.0,CCC017_opa_2,0
2,1,-1,570755.0,570805.0,570023.0,570041.0,570024.0,570830.0,570741.0,CCC017_opa_3,0
3,1,1,611507.0,611574.0,612279.0,612297.0,611482.0,612296.0,611588.0,CCC017_opa_4,0
4,1,-1,689393.0,689473.0,688673.0,688691.0,688674.0,689498.0,689379.0,CCC017_opa_5,0
5,1,1,1176667.0,1176714.0,1177407.0,1177425.0,1176642.0,1177424.0,1176728.0,CCC017_opa_6,0
6,1,-1,1376553.0,1376598.0,1375812.0,1375830.0,1375813.0,1376622.0,1376539.0,CCC017_opa_7,0
7,1,1,1431497.0,1431544.0,1432258.0,1432276.0,1431472.0,1432275.0,1431558.0,CCC017_opa_8,0
8,1,1,1480969.0,1480989.0,1481712.0,1481730.0,1480944.0,1481729.0,1481003.0,CCC017_opa_9,0
9,1,1,1739953.0,1740000.0,1740693.0,1740711.0,1739928.0,1740710.0,1740014.0,CCC017_opa_10,0
10,1,1,1953182.0,1953252.0,1953960.0,1953978.0,1953158.0,1953977.0,1953266.0,CCC017_opa_11,1
