,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP131630.1,-1,69354.0,69364.0,68604.0,68622.0,68605.0,69389.0,69340.0,2018C07-301_opa_1,0
1,NZ_CP131630.1,-1,74747.0,74797.0,74006.0,74024.0,74007.0,74822.0,74733.0,2018C07-301_opa_2,0
2,NZ_CP131630.1,-1,567168.0,567238.0,566436.0,566454.0,566437.0,567263.0,567154.0,2018C07-301_opa_3,0
3,NZ_CP131630.1,1,607893.0,607948.0,608685.0,608703.0,607868.0,608702.0,607962.0,2018C07-301_opa_4,0
4,NZ_CP131630.1,-1,685813.0,685908.0,685087.0,685105.0,685088.0,685933.0,685799.0,2018C07-301_opa_5,0
5,NZ_CP131630.1,1,1231778.0,1231828.0,1232548.0,1232566.0,1231753.0,1232565.0,1231842.0,2018C07-301_opa_6,0
6,NZ_CP131630.1,-1,1429682.0,1429727.0,1428944.0,1428962.0,1428945.0,1429752.0,1429668.0,2018C07-301_opa_7,1
7,NZ_CP131630.1,1,1482700.0,1482740.0,1483478.0,1483496.0,1482675.0,1483495.0,1482754.0,2018C07-301_opa_8,0
8,NZ_CP131630.1,1,1532181.0,1532191.0,1532911.0,1532929.0,1532156.0,1532928.0,1532205.0,2018C07-301_opa_9,0
9,NZ_CP131630.1,1,1787525.0,1787580.0,1788303.0,1788321.0,1787500.0,1788320.0,1787594.0,2018C07-301_opa_10,0
10,NZ_CP131630.1,1,1998864.0,1998904.0,1999636.0,1999654.0,1998840.0,1999653.0,1998918.0,2018C07-301_opa_11,1
