,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP048902.1,-1,70979.0,71044.0,70241.0,70259.0,70242.0,71069.0,70965.0,SRRSH207_opa_1,0
1,NZ_CP048902.1,-1,76331.0,76401.0,75596.0,75614.0,75597.0,76426.0,76317.0,SRRSH207_opa_2,0
2,NZ_CP048902.1,1,983664.0,983714.0,984419.0,984437.0,983639.0,984436.0,983728.0,SRRSH207_opa_3,0
3,NZ_CP048902.1,-1,1059061.0,1059086.0,1058341.0,1058359.0,1058342.0,1059111.0,1059047.0,SRRSH207_opa_4,0
4,NZ_CP048902.1,1,1099480.0,1099515.0,1100220.0,1100238.0,1099455.0,1100237.0,1099529.0,SRRSH207_opa_5,0
5,NZ_CP048902.1,1,1269092.0,1269147.0,1269864.0,1269882.0,1269067.0,1269881.0,1269161.0,SRRSH207_opa_6,0
6,NZ_CP048902.1,-1,1468648.0,1468723.0,1467907.0,1467925.0,1467908.0,1468747.0,1468634.0,SRRSH207_opa_7,0
7,NZ_CP048902.1,1,1522604.0,1522659.0,1523361.0,1523379.0,1522579.0,1523378.0,1522673.0,SRRSH207_opa_8,0
8,NZ_CP048902.1,1,1571888.0,1571918.0,1572641.0,1572659.0,1571865.0,1572658.0,1571932.0,SRRSH207_opa_9,0
9,NZ_CP048902.1,-1,1890713.0,1890788.0,1889954.0,1889972.0,1889955.0,1890812.0,1890699.0,SRRSH207_opa_10,0
10,NZ_CP048902.1,-1,2097904.0,2097929.0,2097181.0,2097199.0,2097182.0,2097954.0,2097890.0,SRRSH207_opa_11,0
