,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP106769.1,-1,75609.0,75644.0,74850.0,74868.0,74851.0,75669.0,75595.0,10524_opa_1,0
1,NZ_CP106769.1,1,987660.0,987680.0,988415.0,988433.0,987635.0,988432.0,987694.0,10524_opa_2,0
2,NZ_CP106769.1,-1,1065704.0,1065764.0,1064972.0,1064990.0,1064973.0,1065789.0,1065690.0,10524_opa_3,1
3,NZ_CP106769.1,1,1095103.0,1095113.0,1095821.0,1095839.0,1095078.0,1095838.0,1095127.0,10524_opa_4,0
4,NZ_CP106769.1,1,1290286.0,1290346.0,1291057.0,1291075.0,1290261.0,1291074.0,1290360.0,10524_opa_5,1
5,NZ_CP106769.1,-1,1489808.0,1489823.0,1489049.0,1489067.0,1489050.0,1489847.0,1489794.0,10524_opa_6,0
6,NZ_CP106769.1,1,1543318.0,1543378.0,1544110.0,1544128.0,1543293.0,1544127.0,1543392.0,10524_opa_7,1
7,NZ_CP106769.1,1,1592811.0,1592871.0,1593612.0,1593630.0,1592786.0,1593629.0,1592885.0,10524_opa_8,1
8,NZ_CP106769.1,-1,1890751.0,1890826.0,1889998.0,1890016.0,1889999.0,1890850.0,1890737.0,10524_opa_9,0
9,NZ_CP106769.1,-1,2095769.0,2095820.0,2095018.0,2095036.0,2095019.0,2095845.0,2095755.0,10524_opa_10,1
