,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP034024.1,-1,69775.0,69810.0,69019.0,69037.0,69020.0,69835.0,69761.0,FQ35_opa_1,0
1,NZ_CP034024.1,-1,75411.0,75451.0,74685.0,74703.0,74686.0,75476.0,75397.0,FQ35_opa_2,0
2,NZ_CP034024.1,-1,501365.0,501435.0,500642.0,500660.0,500643.0,501460.0,501351.0,FQ35_opa_3,0
3,NZ_CP034024.1,1,542114.0,542154.0,542862.0,542880.0,542089.0,542879.0,542168.0,FQ35_opa_4,0
4,NZ_CP034024.1,-1,619700.0,619755.0,618971.0,618989.0,618972.0,619780.0,619686.0,FQ35_opa_5,0
5,NZ_CP034024.1,1,1280956.0,1281026.0,1281740.0,1281758.0,1280933.0,1281757.0,1281040.0,FQ35_opa_6,0
6,NZ_CP034024.1,-1,1480475.0,1480540.0,1479728.0,1479746.0,1479729.0,1480564.0,1480461.0,FQ35_opa_7,0
7,NZ_CP034024.1,1,1534193.0,1534218.0,1534944.0,1534962.0,1534168.0,1534961.0,1534232.0,FQ35_opa_8,0
8,NZ_CP034024.1,1,1583640.0,1583675.0,1584404.0,1584422.0,1583616.0,1584421.0,1583689.0,FQ35_opa_9,0
9,NZ_CP034024.1,-1,1906567.0,1906647.0,1905817.0,1905835.0,1905818.0,1906671.0,1906553.0,FQ35_opa_10,0
10,NZ_CP034024.1,-1,2112613.0,2112663.0,2111866.0,2111884.0,2111867.0,2112688.0,2112599.0,FQ35_opa_11,0
