,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,70437.0,70450.0,69690.0,69708.0,69691.0,70475.0,70423.0,GCGS1095_opa_1,0
1,1,-1,75697.0,75747.0,74941.0,74959.0,74942.0,75772.0,75683.0,GCGS1095_opa_2,0
2,1,-1,572263.0,572328.0,571507.0,571525.0,571508.0,572353.0,572249.0,GCGS1095_opa_3,0
3,1,1,612977.0,613047.0,613782.0,613800.0,612952.0,613799.0,613061.0,GCGS1095_opa_4,0
4,1,-1,691034.0,691084.0,690308.0,690326.0,690309.0,691109.0,691020.0,GCGS1095_opa_5,0
5,1,1,1181664.0,1181699.0,1182431.0,1182449.0,1181639.0,1182448.0,1181713.0,GCGS1095_opa_6,0
6,1,-1,1382074.0,1382109.0,1381357.0,1381375.0,1381358.0,1382133.0,1382060.0,GCGS1095_opa_7,0
7,1,1,1435396.0,1435436.0,1436171.0,1436189.0,1435371.0,1436188.0,1435450.0,GCGS1095_opa_8,0
8,1,1,1484911.0,1484921.0,1485620.0,1485638.0,1484888.0,1485637.0,1484935.0,GCGS1095_opa_9,0
9,1,1,1738806.0,1738846.0,1739545.0,1739563.0,1738781.0,1739562.0,1738860.0,GCGS1095_opa_10,0
10,1,1,1949125.0,1949165.0,1949876.0,1949894.0,1949101.0,1949893.0,1949179.0,GCGS1095_opa_11,1
