,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP106809.1,-1,69791.0,69831.0,69035.0,69053.0,69036.0,69856.0,69777.0,10708_opa_1,0
1,NZ_CP106809.1,-1,75266.0,75306.0,74555.0,74573.0,74556.0,75331.0,75252.0,10708_opa_2,0
2,NZ_CP106809.1,-1,509730.0,509780.0,508998.0,509016.0,508999.0,509805.0,509716.0,10708_opa_3,0
3,NZ_CP106809.1,1,546597.0,546652.0,547345.0,547363.0,546572.0,547362.0,546666.0,10708_opa_4,0
4,NZ_CP106809.1,-1,624399.0,624427.0,623658.0,623676.0,623659.0,624452.0,624385.0,10708_opa_5,0
5,NZ_CP106809.1,1,1282453.0,1282518.0,1283235.0,1283253.0,1282428.0,1283252.0,1282532.0,10708_opa_6,0
6,NZ_CP106809.1,-1,1480944.0,1480999.0,1480227.0,1480245.0,1480228.0,1481023.0,1480930.0,10708_opa_7,1
7,NZ_CP106809.1,1,1534533.0,1534583.0,1535312.0,1535330.0,1534508.0,1535329.0,1534597.0,10708_opa_8,0
8,NZ_CP106809.1,1,1584138.0,1584178.0,1584907.0,1584925.0,1584113.0,1584924.0,1584192.0,10708_opa_9,0
9,NZ_CP106809.1,1,1795172.0,1795212.0,1795938.0,1795956.0,1795147.0,1795955.0,1795226.0,10708_opa_10,0
10,NZ_CP106809.1,1,2003808.0,2003838.0,2004561.0,2004579.0,2003784.0,2004578.0,2003852.0,10708_opa_11,0
