,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,69262.0,69332.0,68521.0,68539.0,68522.0,69357.0,69248.0,GCGS0769_opa_1,0
1,1,-1,74772.0,74842.0,74034.0,74052.0,74035.0,74867.0,74758.0,GCGS0769_opa_2,0
2,1,-1,498834.0,498901.0,498102.0,498120.0,498103.0,498926.0,498820.0,GCGS0769_opa_3,0
3,1,1,539593.0,539643.0,540354.0,540372.0,539570.0,540371.0,539657.0,GCGS0769_opa_4,1
4,1,-1,617706.0,617726.0,616971.0,616989.0,616972.0,617751.0,617692.0,GCGS0769_opa_5,0
5,1,1,1275986.0,1276029.0,1276746.0,1276764.0,1275961.0,1276763.0,1276043.0,GCGS0769_opa_6,0
6,1,-1,1474012.0,1474077.0,1473277.0,1473295.0,1473278.0,1474101.0,1473998.0,GCGS0769_opa_7,0
7,1,1,1527772.0,1527875.0,1528595.0,1528613.0,1527747.0,1528612.0,1527889.0,GCGS0769_opa_8,0
8,1,1,1577301.0,1577341.0,1578061.0,1578079.0,1577278.0,1578078.0,1577355.0,GCGS0769_opa_9,0
9,1,-1,1898982.0,1899017.0,1898244.0,1898262.0,1898245.0,1899041.0,1898968.0,GCGS0769_opa_10,0
10,1,-1,2108821.0,2108924.0,2108092.0,2108110.0,2108093.0,2108949.0,2108807.0,GCGS0769_opa_11,0
