,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP138342.1,-1,71186.0,71236.0,70433.0,70451.0,70434.0,71261.0,71172.0,TH1713_opa_1,0
1,NZ_CP138342.1,-1,76539.0,76599.0,75786.0,75804.0,75787.0,76624.0,76525.0,TH1713_opa_2,1
2,NZ_CP138342.1,1,989251.0,989261.0,989996.0,990014.0,989226.0,990013.0,989275.0,TH1713_opa_3,0
3,NZ_CP138342.1,-1,1066810.0,1066875.0,1066081.0,1066099.0,1066082.0,1066900.0,1066796.0,TH1713_opa_4,0
4,NZ_CP138342.1,1,1107524.0,1107549.0,1108260.0,1108278.0,1107499.0,1108277.0,1107563.0,TH1713_opa_5,0
5,NZ_CP138342.1,1,1280328.0,1280373.0,1281054.0,1281072.0,1280303.0,1281071.0,1280387.0,TH1713_opa_6,1
6,NZ_CP138342.1,-1,1480041.0,1480101.0,1479288.0,1479306.0,1479289.0,1480125.0,1480027.0,TH1713_opa_7,0
7,NZ_CP138342.1,1,1533638.0,1533673.0,1534405.0,1534423.0,1533613.0,1534422.0,1533687.0,TH1713_opa_8,0
8,NZ_CP138342.1,1,1583153.0,1583168.0,1583849.0,1583867.0,1583130.0,1583866.0,1583182.0,TH1713_opa_9,0
9,NZ_CP138342.1,-1,1905478.0,1905553.0,1904725.0,1904743.0,1904726.0,1905577.0,1905464.0,TH1713_opa_10,0
10,NZ_CP138342.1,-1,2113246.0,2113311.0,2112546.0,2112564.0,2112547.0,2113336.0,2113232.0,TH1713_opa_11,0
