,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,69598.0,69633.0,68860.0,68878.0,68861.0,69658.0,69584.0,DDD001_opa_1,0
1,1,-1,75676.0,75716.0,74935.0,74953.0,74936.0,75741.0,75662.0,DDD001_opa_2,0
2,1,-1,570322.0,570362.0,569590.0,569608.0,569591.0,570387.0,570308.0,DDD001_opa_3,0
3,1,1,611065.0,611107.0,611800.0,611818.0,611040.0,611817.0,611121.0,DDD001_opa_4,1
4,1,-1,688878.0,688948.0,688158.0,688176.0,688159.0,688973.0,688864.0,DDD001_opa_5,0
5,1,1,1176464.0,1176501.0,1177194.0,1177212.0,1176439.0,1177211.0,1176515.0,DDD001_opa_6,0
6,1,-1,1377239.0,1377284.0,1376497.0,1376515.0,1376498.0,1377308.0,1377225.0,DDD001_opa_7,0
7,1,1,1432228.0,1432275.0,1432989.0,1433007.0,1432203.0,1433006.0,1432289.0,DDD001_opa_8,0
8,1,1,1481694.0,1481774.0,1482500.0,1482518.0,1481669.0,1482517.0,1481788.0,DDD001_opa_9,0
9,1,1,1741235.0,1741282.0,1741987.0,1742005.0,1741210.0,1742004.0,1741296.0,DDD001_opa_10,0
10,1,1,1954515.0,1954580.0,1955288.0,1955306.0,1954491.0,1955305.0,1954594.0,DDD001_opa_11,0
