,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP104548.2,-1,70245.0,70270.0,69495.0,69513.0,69496.0,70295.0,70231.0,10538_opa_1,0
1,NZ_CP104548.2,-1,75561.0,75601.0,74823.0,74841.0,74824.0,75626.0,75547.0,10538_opa_2,0
2,NZ_CP104548.2,-1,568435.0,568445.0,567679.0,567697.0,567680.0,568470.0,568421.0,10538_opa_3,0
3,NZ_CP104548.2,1,607115.0,607180.0,607897.0,607915.0,607090.0,607914.0,607194.0,10538_opa_4,0
4,NZ_CP104548.2,-1,685075.0,685110.0,684313.0,684331.0,684314.0,685135.0,685061.0,10538_opa_5,0
5,NZ_CP104548.2,1,1231073.0,1231123.0,1231870.0,1231888.0,1231048.0,1231887.0,1231137.0,10538_opa_6,0
6,NZ_CP104548.2,-1,1430045.0,1430110.0,1429322.0,1429340.0,1429323.0,1430134.0,1430031.0,10538_opa_7,0
7,NZ_CP104548.2,1,1485701.0,1485751.0,1486483.0,1486501.0,1485676.0,1486500.0,1485765.0,10538_opa_8,0
8,NZ_CP104548.2,1,1535192.0,1535222.0,1535942.0,1535960.0,1535169.0,1535959.0,1535236.0,10538_opa_9,0
9,NZ_CP104548.2,1,1790755.0,1790805.0,1791546.0,1791564.0,1790730.0,1791563.0,1790819.0,10538_opa_10,0
10,NZ_CP104548.2,1,1999921.0,1999971.0,2000712.0,2000730.0,1999897.0,2000729.0,1999985.0,10538_opa_11,0
