,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP107274.1,-1,72234.0,72259.0,71511.0,71529.0,71512.0,72284.0,72220.0,1145734_opa_1,0
1,NZ_CP107274.1,-1,77558.0,77598.0,76835.0,76853.0,76836.0,77623.0,77544.0,1145734_opa_2,0
2,NZ_CP107274.1,1,1000139.0,1000174.0,1000882.0,1000900.0,1000114.0,1000899.0,1000188.0,1145734_opa_3,0
3,NZ_CP107274.1,-1,1075576.0,1075676.0,1074838.0,1074856.0,1074839.0,1075701.0,1075562.0,1145734_opa_4,0
4,NZ_CP107274.1,1,1116374.0,1116439.0,1117153.0,1117171.0,1116349.0,1117170.0,1116453.0,1145734_opa_5,0
5,NZ_CP107274.1,1,1175887.0,1175912.0,1176632.0,1176650.0,1175862.0,1176649.0,1175926.0,1145734_opa_6,0
6,NZ_CP107274.1,-1,1374191.0,1374246.0,1373483.0,1373501.0,1373484.0,1374270.0,1374177.0,1145734_opa_7,1
7,NZ_CP107274.1,1,1428859.0,1428899.0,1429613.0,1429631.0,1428834.0,1429630.0,1428913.0,1145734_opa_8,0
8,NZ_CP107274.1,1,1478464.0,1478524.0,1479214.0,1479232.0,1478441.0,1479231.0,1478538.0,1145734_opa_9,0
9,NZ_CP107274.1,1,1733587.0,1733627.0,1734341.0,1734359.0,1733562.0,1734358.0,1733641.0,1145734_opa_10,0
10,NZ_CP107274.1,1,1939865.0,1939920.0,1940640.0,1940658.0,1939841.0,1940657.0,1939934.0,1145734_opa_11,1
