,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,72232.0,72277.0,71509.0,71527.0,71510.0,72302.0,72218.0,FFF005_opa_1,1
1,1,-1,77586.0,77611.0,76854.0,76872.0,76855.0,77636.0,77572.0,FFF005_opa_2,0
2,1,-1,570152.0,570192.0,569423.0,569441.0,569424.0,570217.0,570138.0,FFF005_opa_3,0
3,1,1,610890.0,610950.0,611697.0,611715.0,610865.0,611714.0,610964.0,FFF005_opa_4,1
4,1,-1,686779.0,686819.0,686050.0,686068.0,686051.0,686844.0,686765.0,FFF005_opa_5,0
5,1,1,1173372.0,1173422.0,1174130.0,1174148.0,1173347.0,1174147.0,1173436.0,FFF005_opa_6,0
6,1,-1,1371700.0,1371750.0,1370965.0,1370983.0,1370966.0,1371774.0,1371686.0,FFF005_opa_7,0
7,1,1,1426045.0,1426160.0,1426868.0,1426886.0,1426020.0,1426885.0,1426174.0,FFF005_opa_8,0
8,1,1,1475714.0,1475724.0,1476471.0,1476489.0,1475691.0,1476488.0,1475738.0,FFF005_opa_9,0
9,1,1,1728889.0,1728984.0,1729690.0,1729708.0,1728864.0,1729707.0,1728998.0,FFF005_opa_10,0
10,1,1,1935010.0,1935060.0,1935780.0,1935798.0,1934986.0,1935797.0,1935074.0,FFF005_opa_11,0
