,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP107270.1,-1,70275.0,70315.0,69537.0,69555.0,69538.0,70340.0,70261.0,1081168_opa_1,0
1,NZ_CP107270.1,-1,76437.0,76468.0,75756.0,75774.0,75757.0,76494.0,76423.0,1081168_opa_2,0
2,NZ_CP107270.1,-1,613714.0,613754.0,612994.0,613012.0,612995.0,613777.0,613700.0,1081168_opa_3,0
3,NZ_CP107270.1,1,654408.0,654448.0,655189.0,655207.0,654383.0,655206.0,654462.0,1081168_opa_4,0
4,NZ_CP107270.1,-1,732066.0,732106.0,731346.0,731364.0,731347.0,732129.0,732052.0,1081168_opa_5,0
5,NZ_CP107270.1,1,1277169.0,1277209.0,1277950.0,1277968.0,1277144.0,1277967.0,1277223.0,1081168_opa_6,0
6,NZ_CP107270.1,-1,1477025.0,1477115.0,1476302.0,1476320.0,1476303.0,1477139.0,1477011.0,1081168_opa_7,0
7,NZ_CP107270.1,1,1532615.0,1532685.0,1533408.0,1533426.0,1532591.0,1533425.0,1532699.0,1081168_opa_8,1
8,NZ_CP107270.1,1,1582110.0,1582160.0,1582856.0,1582874.0,1582087.0,1582873.0,1582174.0,1081168_opa_9,1
9,NZ_CP107270.1,1,2006559.0,2006609.0,2007332.0,2007350.0,2006535.0,2007349.0,2006623.0,1081168_opa_10,0
