,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,71704.0,71729.0,70951.0,70969.0,70952.0,71754.0,71690.0,FFF017_opa_1,0
1,1,-1,77163.0,77203.0,76431.0,76449.0,76432.0,77228.0,77149.0,FFF017_opa_2,0
2,1,1,986182.0,986237.0,986973.0,986991.0,986157.0,986990.0,986251.0,FFF017_opa_3,0
3,1,-1,1064079.0,1064129.0,1063327.0,1063345.0,1063328.0,1064154.0,1064065.0,FFF017_opa_4,0
4,1,1,1104808.0,1104828.0,1105560.0,1105578.0,1104783.0,1105577.0,1104842.0,FFF017_opa_5,0
5,1,1,1276960.0,1276995.0,1277721.0,1277739.0,1276935.0,1277738.0,1277009.0,FFF017_opa_6,0
6,1,-1,1474760.0,1474790.0,1474018.0,1474036.0,1474019.0,1474814.0,1474746.0,FFF017_opa_7,0
7,1,1,1528059.0,1528114.0,1528847.0,1528865.0,1528034.0,1528864.0,1528128.0,FFF017_opa_8,0
8,1,1,1577546.0,1577621.0,1578302.0,1578320.0,1577523.0,1578319.0,1577635.0,FFF017_opa_9,0
9,1,-1,1899368.0,1899423.0,1898616.0,1898634.0,1898617.0,1899447.0,1899354.0,FFF017_opa_10,1
10,1,-1,2104092.0,2104147.0,2103341.0,2103359.0,2103342.0,2104172.0,2104067.0,FFF017_opa_11,1
