,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP106813.1,-1,69604.0,69669.0,68848.0,68866.0,68849.0,69694.0,69590.0,9431_opa_1,0
1,NZ_CP106813.1,-1,75107.0,75177.0,74396.0,74414.0,74397.0,75202.0,75093.0,9431_opa_2,0
2,NZ_CP106813.1,-1,509693.0,509743.0,508955.0,508973.0,508956.0,509768.0,509679.0,9431_opa_3,0
3,NZ_CP106813.1,1,546562.0,546687.0,547379.0,547397.0,546537.0,547396.0,546701.0,9431_opa_4,0
4,NZ_CP106813.1,-1,624430.0,624453.0,623689.0,623707.0,623690.0,624478.0,624416.0,9431_opa_5,0
5,NZ_CP106813.1,1,1282954.0,1283017.0,1283727.0,1283745.0,1282929.0,1283744.0,1283033.0,9431_opa_6,0
6,NZ_CP106813.1,-1,1481407.0,1481447.0,1480690.0,1480708.0,1480691.0,1481471.0,1481393.0,9431_opa_7,1
7,NZ_CP106813.1,1,1535063.0,1535103.0,1535817.0,1535835.0,1535038.0,1535834.0,1535117.0,9431_opa_8,0
8,NZ_CP106813.1,1,1584643.0,1584668.0,1585397.0,1585415.0,1584618.0,1585414.0,1584682.0,9431_opa_9,0
9,NZ_CP106813.1,1,1796499.0,1796545.0,1797230.0,1797248.0,1796474.0,1797247.0,1796559.0,9431_opa_10,0
10,NZ_CP106813.1,1,2003528.0,2003583.0,2004306.0,2004324.0,2003504.0,2004323.0,2003597.0,9431_opa_11,1
