,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP107271.1,-1,68968.0,69018.0,68245.0,68263.0,68246.0,69043.0,68954.0,1123850_opa_1,0
1,NZ_CP107271.1,-1,74319.0,74354.0,73569.0,73587.0,73570.0,74379.0,74305.0,1123850_opa_2,0
2,NZ_CP107271.1,-1,495628.0,495693.0,494890.0,494908.0,494891.0,495718.0,495614.0,1123850_opa_3,0
3,NZ_CP107271.1,1,536092.0,536102.0,536807.0,536825.0,536067.0,536824.0,536116.0,1123850_opa_4,0
4,NZ_CP107271.1,-1,611561.0,611606.0,610826.0,610844.0,610827.0,611631.0,611547.0,1123850_opa_5,1
5,NZ_CP107271.1,1,1156600.0,1156625.0,1157339.0,1157357.0,1156575.0,1157356.0,1156639.0,1123850_opa_6,0
6,NZ_CP107271.1,-1,1490377.0,1490452.0,1489654.0,1489672.0,1489655.0,1490477.0,1490363.0,1123850_opa_7,1
7,NZ_CP107271.1,1,1544700.0,1544770.0,1545502.0,1545520.0,1544675.0,1545519.0,1544784.0,1123850_opa_8,0
8,NZ_CP107271.1,1,1594213.0,1594241.0,1594976.0,1594994.0,1594188.0,1594993.0,1594255.0,1123850_opa_9,0
9,NZ_CP107271.1,-1,1894717.0,1894767.0,1893982.0,1894000.0,1893983.0,1894791.0,1894703.0,1123850_opa_10,0
10,NZ_CP107271.1,-1,2102733.0,2102758.0,2102001.0,2102019.0,2102002.0,2102783.0,2102719.0,1123850_opa_11,0
