,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,69911.0,69951.0,69152.0,69170.0,69153.0,69976.0,69897.0,GCGS0864_opa_1,0
1,1,-1,76073.0,76109.0,75392.0,75410.0,75393.0,76135.0,76059.0,GCGS0864_opa_2,0
2,1,1,1099195.0,1099215.0,1099917.0,1099935.0,1099170.0,1099934.0,1099229.0,GCGS0864_opa_3,0
3,1,-1,1176823.0,1176873.0,1176064.0,1176082.0,1176065.0,1176898.0,1176809.0,GCGS0864_opa_4,0
4,1,1,1217526.0,1217566.0,1218262.0,1218280.0,1217503.0,1218279.0,1217580.0,GCGS0864_opa_5,0
5,1,1,1277243.0,1277298.0,1278009.0,1278027.0,1277218.0,1278026.0,1277312.0,GCGS0864_opa_6,0
6,1,-1,1474738.0,1474803.0,1474015.0,1474033.0,1474016.0,1474827.0,1474724.0,GCGS0864_opa_7,0
7,1,1,1530218.0,1530293.0,1531007.0,1531025.0,1530194.0,1531024.0,1530307.0,GCGS0864_opa_8,0
8,1,1,1579709.0,1579759.0,1580455.0,1580473.0,1579686.0,1580472.0,1579773.0,GCGS0864_opa_9,1
9,1,1,2004843.0,2004888.0,2005602.0,2005620.0,2004819.0,2005619.0,2004902.0,GCGS0864_opa_10,0
