,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP106749.1,-1,75577.0,75587.0,74851.0,74869.0,74852.0,75612.0,75563.0,10723_opa_1,0
1,NZ_CP106749.1,1,966404.0,966424.0,967159.0,967177.0,966379.0,967176.0,966438.0,10723_opa_2,0
2,NZ_CP106749.1,-1,1044425.0,1044475.0,1043693.0,1043711.0,1043694.0,1044500.0,1044411.0,10723_opa_3,0
3,NZ_CP106749.1,1,1078151.0,1078161.0,1078869.0,1078887.0,1078126.0,1078886.0,1078175.0,10723_opa_4,0
4,NZ_CP106749.1,1,1273411.0,1273461.0,1274172.0,1274190.0,1273386.0,1274189.0,1273475.0,10723_opa_5,0
5,NZ_CP106749.1,-1,1472898.0,1472913.0,1472139.0,1472157.0,1472140.0,1472937.0,1472884.0,10723_opa_6,0
6,NZ_CP106749.1,1,1526408.0,1526458.0,1527202.0,1527220.0,1526383.0,1527219.0,1526472.0,10723_opa_7,0
7,NZ_CP106749.1,1,1575903.0,1575943.0,1576678.0,1576696.0,1575878.0,1576695.0,1575957.0,10723_opa_8,0
8,NZ_CP106749.1,-1,1875369.0,1875409.0,1874616.0,1874634.0,1874617.0,1875433.0,1875355.0,10723_opa_9,1
9,NZ_CP106749.1,-1,2080325.0,2080375.0,2079602.0,2079620.0,2079603.0,2080400.0,2080311.0,10723_opa_10,0
