,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP106782.1,-1,75629.0,75699.0,74867.0,74885.0,74868.0,75724.0,75615.0,10795_opa_1,0
1,NZ_CP106782.1,1,988560.0,988575.0,989307.0,989325.0,988534.0,989324.0,988589.0,10795_opa_2,0
2,NZ_CP106782.1,-1,1066631.0,1066671.0,1065902.0,1065920.0,1065903.0,1066696.0,1066617.0,10795_opa_3,0
3,NZ_CP106782.1,1,1096009.0,1096019.0,1096726.0,1096744.0,1095984.0,1096743.0,1096033.0,10795_opa_4,0
4,NZ_CP106782.1,1,1268697.0,1268707.0,1269418.0,1269436.0,1268672.0,1269435.0,1268721.0,10795_opa_5,0
5,NZ_CP106782.1,-1,1467863.0,1467873.0,1467110.0,1467128.0,1467111.0,,1467849.0,,
6,NZ_CP106782.1,-1,1517279.0,1517334.0,1516556.0,1516574.0,1516557.0,1517359.0,1517265.0,10795_opa_6,0
7,NZ_CP106782.1,1,1570710.0,1570750.0,1571488.0,1571506.0,1570686.0,1571505.0,1570764.0,10795_opa_7,1
8,NZ_CP106782.1,-1,1892718.0,1892798.0,1891968.0,1891986.0,1891969.0,1892822.0,1892704.0,10795_opa_8,0
9,NZ_CP106782.1,-1,2099393.0,2099443.0,2098640.0,2098658.0,2098641.0,2099468.0,2099379.0,10795_opa_9,0
