,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP107272.1,-1,69318.0,69403.0,68571.0,68589.0,68572.0,69428.0,69304.0,1130991_opa_1,0
1,NZ_CP107272.1,-1,75525.0,75566.0,74844.0,74862.0,74845.0,75592.0,75511.0,1130991_opa_2,1
2,NZ_CP107272.1,-1,299890.0,299915.0,299170.0,299188.0,299171.0,299938.0,299876.0,1130991_opa_3,0
3,NZ_CP107272.1,-1,349331.0,349361.0,348599.0,348617.0,348600.0,349385.0,349317.0,1130991_opa_4,0
4,NZ_CP107272.1,1,404758.0,404818.0,405523.0,405541.0,404734.0,405540.0,404832.0,1130991_opa_5,0
5,NZ_CP107272.1,-1,603724.0,603849.0,602986.0,603004.0,602987.0,603874.0,603710.0,1130991_opa_6,0
6,NZ_CP107272.1,1,1149738.0,1149758.0,1150460.0,1150478.0,1149713.0,1150477.0,1149772.0,1130991_opa_7,0
7,NZ_CP107272.1,-1,1227326.0,1227386.0,1226588.0,1226606.0,1226589.0,1227411.0,1227312.0,1130991_opa_8,1
8,NZ_CP107272.1,1,1268038.0,1268063.0,1268792.0,1268810.0,1268013.0,1268809.0,1268077.0,1130991_opa_9,0
9,NZ_CP107272.1,1,1794711.0,1794791.0,1795511.0,1795529.0,1794686.0,1795528.0,1794805.0,1130991_opa_10,0
10,NZ_CP107272.1,1,2006730.0,2006810.0,2007539.0,2007557.0,2006706.0,2007556.0,2006824.0,1130991_opa_11,0
