,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,70398.0,70433.0,69678.0,69696.0,69679.0,70458.0,70384.0,EEE016_opa_1,0
1,1,-1,75880.0,75930.0,75136.0,75154.0,75137.0,75955.0,75866.0,EEE016_opa_2,0
2,1,-1,565707.0,565732.0,564978.0,564996.0,564979.0,565757.0,565693.0,EEE016_opa_3,0
3,1,1,606385.0,606485.0,607208.0,607226.0,606360.0,607225.0,606499.0,EEE016_opa_4,0
4,1,-1,684040.0,684080.0,683320.0,683338.0,683321.0,684105.0,684026.0,EEE016_opa_5,0
5,1,1,1227766.0,1227791.0,1228526.0,1228544.0,1227741.0,1228543.0,1227805.0,EEE016_opa_6,0
6,1,-1,1427015.0,1427085.0,1426271.0,1426289.0,1426272.0,1427109.0,1427001.0,EEE016_opa_7,1
7,1,1,1480210.0,1480268.0,1480970.0,1480988.0,1480185.0,1480987.0,1480282.0,EEE016_opa_8,0
8,1,1,1529676.0,1529726.0,1530416.0,1530434.0,1529653.0,1530433.0,1529740.0,EEE016_opa_9,1
9,1,1,1785345.0,1785403.0,1786108.0,1786126.0,1785320.0,1786125.0,1785417.0,EEE016_opa_10,0
10,1,1,1996076.0,1996126.0,1996837.0,1996855.0,1996052.0,1996854.0,1996140.0,EEE016_opa_11,0
