,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP106789.1,-1,75349.0,75359.0,74587.0,74605.0,74588.0,75384.0,75335.0,10638_opa_1,0
1,NZ_CP106789.1,1,988415.0,988430.0,989162.0,989180.0,988389.0,989179.0,988444.0,10638_opa_2,0
2,NZ_CP106789.1,-1,1066473.0,1066528.0,1065744.0,1065762.0,1065745.0,1066553.0,1066459.0,10638_opa_3,0
3,NZ_CP106789.1,1,1095867.0,1095877.0,1096584.0,1096602.0,1095842.0,1096601.0,1095891.0,10638_opa_4,0
4,NZ_CP106789.1,1,1268360.0,1268370.0,1269081.0,1269099.0,1268335.0,1269098.0,1268384.0,10638_opa_5,0
5,NZ_CP106789.1,-1,1467577.0,1467637.0,1466824.0,1466842.0,1466825.0,1467661.0,1467563.0,10638_opa_6,0
6,NZ_CP106789.1,1,1521314.0,1521369.0,1522074.0,1522092.0,1521289.0,1522091.0,1521383.0,10638_opa_7,0
7,NZ_CP106789.1,1,1570776.0,1570786.0,1571521.0,1571539.0,1570751.0,1571538.0,1570800.0,10638_opa_8,0
8,NZ_CP106789.1,-1,1885212.0,1885287.0,1884462.0,1884480.0,1884463.0,1885311.0,1885198.0,10638_opa_9,0
9,NZ_CP106789.1,-1,2090616.0,2090661.0,2089887.0,2089905.0,2089888.0,2090686.0,2090602.0,10638_opa_10,1
