,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP106921.1,-1,75606.0,75671.0,74884.0,74902.0,74885.0,75696.0,75592.0,10272_opa_1,0
1,NZ_CP106921.1,-1,502735.0,502745.0,502009.0,502027.0,502010.0,502770.0,502721.0,10272_opa_2,0
2,NZ_CP106921.1,1,541892.0,541932.0,542667.0,542685.0,541867.0,542684.0,541946.0,10272_opa_3,0
3,NZ_CP106921.1,-1,619782.0,619852.0,619032.0,619050.0,619033.0,619878.0,619768.0,10272_opa_4,0
4,NZ_CP106921.1,1,1300332.0,1300372.0,1301083.0,1301101.0,1300307.0,1301100.0,1300386.0,10272_opa_5,0
5,NZ_CP106921.1,-1,1498636.0,1498681.0,1497886.0,1497904.0,1497887.0,1498706.0,1498622.0,10272_opa_6,1
6,NZ_CP106921.1,1,1552021.0,1552041.0,1552747.0,1552765.0,1551997.0,1552764.0,1552055.0,10272_opa_7,0
7,NZ_CP106921.1,1,1601448.0,1601458.0,1602199.0,1602217.0,1601423.0,1602216.0,1601472.0,10272_opa_8,0
8,NZ_CP106921.1,-1,1900897.0,1900917.0,1900147.0,1900165.0,1900148.0,1900941.0,1900883.0,10272_opa_9,0
9,NZ_CP106921.1,-1,2105813.0,2105858.0,2105065.0,2105083.0,2105066.0,2105883.0,2105799.0,10272_opa_10,1
