,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP098460.1,-1,75878.0,75918.0,75149.0,75167.0,75150.0,75943.0,75864.0,10814_opa_1,0
1,NZ_CP098460.1,1,989543.0,989558.0,990290.0,990308.0,989517.0,990307.0,989572.0,10814_opa_2,0
2,NZ_CP098460.1,-1,1067403.0,1067473.0,1066674.0,1066692.0,1066675.0,1067498.0,1067389.0,10814_opa_3,0
3,NZ_CP098460.1,1,1096812.0,1096822.0,1097529.0,1097547.0,1096787.0,1097546.0,1096836.0,10814_opa_4,0
4,NZ_CP098460.1,1,1291930.0,1291940.0,1292651.0,1292669.0,1291905.0,1292668.0,1291954.0,10814_opa_5,0
5,NZ_CP098460.1,-1,1491399.0,1491464.0,1490646.0,1490664.0,1490647.0,1491488.0,1491385.0,10814_opa_6,0
6,NZ_CP098460.1,1,1544856.0,1544906.0,1545611.0,1545629.0,1544831.0,1545628.0,1544920.0,10814_opa_7,0
7,NZ_CP098460.1,1,1594312.0,1594362.0,1595097.0,1595115.0,1594287.0,1595114.0,1594376.0,10814_opa_8,0
8,NZ_CP098460.1,-1,1893872.0,1893947.0,1893122.0,1893140.0,1893123.0,1893971.0,1893858.0,10814_opa_9,0
9,NZ_CP098460.1,-1,2100583.0,2100623.0,2099830.0,2099848.0,2099831.0,2100648.0,2100569.0,10814_opa_10,0
