,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,70965.0,71005.0,70233.0,70251.0,70234.0,71030.0,70951.0,JJJ025_opa_1,0
1,1,-1,76282.0,76329.0,75556.0,75574.0,75557.0,76354.0,76268.0,JJJ025_opa_2,0
2,1,1,983776.0,983808.0,984522.0,984540.0,983751.0,984539.0,983822.0,JJJ025_opa_3,0
3,1,-1,1061661.0,1061728.0,1060929.0,1060947.0,1060930.0,1061753.0,1061647.0,JJJ025_opa_4,0
4,1,1,1102428.0,1102520.0,1103234.0,1103252.0,1102403.0,1103251.0,1102534.0,JJJ025_opa_5,0
5,1,1,1275348.0,1275385.0,1276099.0,1276117.0,1275323.0,1276116.0,1275399.0,JJJ025_opa_6,0
6,1,-1,1469167.0,1469212.0,1468420.0,1468438.0,1468421.0,1469236.0,1469153.0,JJJ025_opa_7,0
7,1,1,1523770.0,1523812.0,1524508.0,1524526.0,1523745.0,1524525.0,1523826.0,JJJ025_opa_8,1
8,1,1,1572984.0,1573016.0,1573712.0,1573730.0,1572959.0,1573729.0,1573030.0,JJJ025_opa_9,0
9,1,-1,1896847.0,1896907.0,1896115.0,1896133.0,1896116.0,1896931.0,1896833.0,JJJ025_opa_10,0
10,1,-1,2105062.0,2105104.0,2104348.0,2104366.0,2104349.0,2105129.0,2105048.0,JJJ025_opa_11,1
