,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,71069.0,71151.0,70324.0,70342.0,70325.0,71176.0,71055.0,HHH042_opa_1,0
1,1,-1,76570.0,76622.0,75852.0,75870.0,75853.0,76647.0,76556.0,HHH042_opa_2,0
2,1,1,982293.0,982343.0,983052.0,983070.0,982268.0,983069.0,982357.0,HHH042_opa_3,0
3,1,-1,1058133.0,1058214.0,1057396.0,1057414.0,1057397.0,1058239.0,1058119.0,HHH042_opa_4,1
4,1,1,1098582.0,1098627.0,1099366.0,1099384.0,1098557.0,1099383.0,1098641.0,HHH042_opa_5,1
5,1,1,1272431.0,1272473.0,1273168.0,1273186.0,1272406.0,1273185.0,1272487.0,HHH042_opa_6,1
6,1,-1,1472011.0,1472091.0,1471268.0,1471286.0,1471269.0,1472115.0,1471997.0,HHH042_opa_7,0
7,1,1,1525360.0,1525382.0,1526105.0,1526123.0,1525335.0,1526122.0,1525396.0,HHH042_opa_8,0
8,1,1,1574798.0,1574823.0,1575521.0,1575539.0,1574775.0,1575538.0,1574837.0,HHH042_opa_9,0
9,1,-1,1897578.0,1897633.0,1896830.0,1896848.0,1896831.0,1897657.0,1897564.0,HHH042_opa_10,1
10,1,-1,2103944.0,2103986.0,2103231.0,2103249.0,2103232.0,2104011.0,2103930.0,HHH042_opa_11,1
