,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,69535.0,69580.0,68783.0,68801.0,68784.0,69604.0,69521.0,UMASS-DGI_1_opa_1,0
1,1,-1,75434.0,75459.0,74711.0,74729.0,74712.0,75484.0,75420.0,UMASS-DGI_1_opa_2,0
2,1,1,988318.0,988338.0,989039.0,989057.0,988293.0,989056.0,988352.0,UMASS-DGI_1_opa_3,0
3,1,-1,1066686.0,1066731.0,1065945.0,1065963.0,1065946.0,1066756.0,1066672.0,UMASS-DGI_1_opa_4,1
4,1,1,1107391.0,1107426.0,1108133.0,1108151.0,1107366.0,1108150.0,1107440.0,UMASS-DGI_1_opa_5,0
5,1,1,1279172.0,1279197.0,1279910.0,1279928.0,1279147.0,1279927.0,1279211.0,UMASS-DGI_1_opa_6,0
6,1,-1,1478541.0,1478646.0,1477797.0,1477815.0,1477798.0,1478670.0,1478527.0,UMASS-DGI_1_opa_7,0
7,1,1,1532649.0,1532689.0,1533382.0,1533400.0,1532624.0,1533399.0,1532703.0,UMASS-DGI_1_opa_8,0
8,1,1,1582071.0,1582141.0,1582840.0,1582858.0,1582048.0,1582857.0,1582155.0,UMASS-DGI_1_opa_9,0
9,1,-1,1905048.0,1905098.0,1904298.0,1904316.0,1904299.0,1905122.0,1905034.0,UMASS-DGI_1_opa_10,0
10,1,-1,2114571.0,2114621.0,2113851.0,2113869.0,2113852.0,2114646.0,2114557.0,UMASS-DGI_1_opa_11,0
