,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,70569.0,70617.0,69828.0,69846.0,69829.0,70642.0,70555.0,EEE013_opa_1,1
1,1,-1,75865.0,75915.0,75148.0,75166.0,75149.0,75940.0,75851.0,EEE013_opa_2,0
2,1,-1,626088.0,626128.0,625344.0,625362.0,625345.0,626153.0,626074.0,EEE013_opa_3,0
3,1,-1,688523.0,688558.0,687791.0,687809.0,687792.0,688583.0,688509.0,EEE013_opa_4,0
4,1,1,728951.0,728976.0,729699.0,729717.0,728926.0,729716.0,728990.0,EEE013_opa_5,0
5,1,-1,806949.0,806969.0,806220.0,806238.0,806221.0,806994.0,806935.0,EEE013_opa_6,0
6,1,-1,1442385.0,1442415.0,1441644.0,1441662.0,1441645.0,1442439.0,1442371.0,EEE013_opa_7,0
7,1,1,1496704.0,1496744.0,1497455.0,1497473.0,1496679.0,1497472.0,1496758.0,EEE013_opa_8,0
8,1,1,1546160.0,1546195.0,1546921.0,1546939.0,1546135.0,1546938.0,1546209.0,EEE013_opa_9,0
9,1,1,1800097.0,1800140.0,1800863.0,1800881.0,1800072.0,1800880.0,1800154.0,EEE013_opa_10,0
10,1,1,2013046.0,2013076.0,2013790.0,2013808.0,2013022.0,2013807.0,2013090.0,EEE013_opa_11,0
